DateTime,News
2014-04-24 02:08:00,Dynegy Inc. (DYN) in Focus: Stock Moves 5.1% Higher
2014-04-24 12:07:00,Frigid Winter Drives Entergy Earnings Higher
2014-04-25 04:40:00,Cleco Corp Hikes Dividend Rate
2014-05-05 07:11:00,Atlantic Power Corporation (AT) Soars: Stock Adds 9.5% in Session
2014-05-12 11:00:00,Webcast Alert: CPFL Energia S.A. Announces First Quarter 2014 Earnings Conference Call Webcast
2014-05-13 05:33:00,CPFL Energia\'s (CPL) CEO Wilson Ferreira on Q1 2014 Results - Earnings Call Transcript
2014-05-13 11:30:00,"3 Hold-Rated Dividend Stocks: PMT, AGNC, CPL"
2014-05-19 08:00:00,CEMIG Posts Solid Q1 Earnings
2014-05-19 09:21:00,6 Ultra Utilities Dogs Generated 7.8% To 10.7% May Upsides
2014-05-20 03:35:00,Covanta Holding Upgraded to Strong Buy
2014-05-20 05:30:00,SCANA: Updated Research Report
2014-05-23 01:03:00,"WGP, CPL And EIX, Pushing Utilities Sector Downward"
2014-05-27 07:18:00,Falling Earnings Estimates Signal Weakness Ahead for Atlantic Tele-Network (ATNI)
2014-06-02 10:40:00,NiSource Poised Evenly
2014-06-02 11:00:00,FirstEnergy Held in Balance
2014-06-03 12:35:00,4 Global Dividend Stocks Skipper 23% To 213% May Price Upsides
2014-06-04 12:07:00,Entergy Corp. Scales a 52-Week High
2014-06-05 04:10:00,NextEra Energy Held in Balance
2014-06-09 01:03:00,Today\'s Stocks Driving Success For The Utilities Sector
2014-06-13 05:27:00,Election Polls Trump World Cup For Brazilian Investors
2014-06-19 07:38:00,Can the Rally in CPFL Energia (CPL) Shares Continue?
2014-07-13 05:45:00,9 Ultra Utilities Dogs Conduct 2% To 10% July Upsides
2014-07-21 09:04:00,3 Big-Volume Stocks Poised for New 52-Week Highs
2014-07-29 11:00:00,Markets Open Higher; Merck Posts Upbeat Profit
2014-08-07 01:04:00,3 Stocks Pulling The Utilities Sector Downward
2014-08-14 09:00:00,Webcast Alert: CPFL Energia S.A. Announces Second Quarter 2014 Earnings Conference Call Webcast
2014-08-22 01:04:00,3 Stocks Dragging The Utilities Sector Downward
2014-09-05 08:26:00,Zacks Rank #5 Additions for Friday
2014-09-09 03:58:00,"Apple Unveils Watch, Larger iPhones; Francesca\'s Shares Drop After Downbeat Results"
2014-09-18 10:54:00,Markets Open Higher; Rite Aid Lowers Profit Forecast
2014-09-29 01:03:00,3 Stocks Pushing The Utilities Sector Downward
2014-10-08 10:00:00,Mid-Morning Market Update: Markets Mostly Flat; Costco Posts Upbeat Earnings
2014-10-20 01:17:00,"EBR, CPL And ELP, Pushing Utilities Sector Downward"
2014-10-27 02:02:00,CPFL Energias Renovaveis S.A. -- Moody\'s downgrades CPFL Renovaveis\' National Scale Rating; changes outlook to negative
2014-10-28 06:48:00,CPFL Energia (CPL) in Focus: Stock Falls 7.9%
2014-10-31 01:34:00,Mid-Day Market Update: GoPro Jumps On Upbeat Results; Tempur Sealy Shares Dip
2014-10-31 11:06:00,Mid-Morning Market Update: Markets Open Higher; Clorox Earnings Top Street View
2014-11-13 10:00:00,Webcast Alert: CPFL Energia S.A. Announces Third Quarter 2014 Earnings Conference Call Webcast
2014-11-26 05:13:00,Announcement to the Market - CPFL Energia integrates ISE for the 10TH consecutive year
2014-12-08 04:45:00,Bank of America: Profit From Climate Change And Extreme Weather
2015-01-08 10:04:00,Citi Appointed Successor Depositary Bank for CPFL Energia S.A.s Sponsored ADR Program
2015-01-09 10:18:00,Announcement to the Market - Change of Depositary Bank
2015-03-20 05:06:00,Relat\xc3\xb3rio de Ag\xc3\xaancia de Rating - Fitch Ratings (Portuguese Only)
2015-03-26 10:00:00,Webcast Alert: CPFL Energia S.A. Announces Fourth Quarter 2014 Earnings Conference Call Webcast
2015-04-17 03:53:00,CPFL Energia files 2014 20-F Form Annual Report with the SEC
2015-07-07 09:35:00,CPFL Energia upgraded by Citigroup
2015-08-13 09:39:00,"TransAlta Corp. Earnings Q2*, 2015"
2015-09-15 12:17:00,"CPFL Energia SA Earnings Q2, 2015"
2015-11-24 02:27:00,"Should You Buy Validus Holdings, Ltd. (VR)?"
2015-11-27 10:27:00,"CPFL Energia SA Earnings Q3, 2015"
2015-11-29 11:52:00,Is Guidewire Software Inc (GWRE) A Good Stock To Buy?
2015-11-30 09:14:00,What Do Hedge Funds Think of Colfax Corp (CFX)?
2015-12-07 06:08:00,Embraer Leads Brazilian Stocks Set For 2016 Bounce
2016-03-25 11:06:00,CPFL Energia SA :CPL-US: Earnings Analysis: 2015 By the Numbers
2016-03-25 11:37:00,"CPFL Energia SA :CPL-US: Earnings Analysis: Q4, 2015 By the Numbers"
2016-03-28 09:36:00,"ETFs with exposure to CPFL Energia SA : March 28, 2016"
2016-04-08 05:33:00,"ETFs with exposure to CPFL Energia SA : April 8, 2016"
2016-04-13 07:03:00,Brazil\'s CPFL CEO Ferreira to retire; Dorf tapped as replacement
2016-04-15 06:53:00,CPFL Energia files 2015 20-F Form Annual Report with the SEC
2016-05-12 01:22:00,7 Brazil Stocks To Watch As Impeachment Unfolds
2016-05-19 07:12:00,"ETFs with exposure to CPFL Energia SA : May 19, 2016"
2016-05-26 12:24:00,"CPFL Energia SA :CPL-US: Earnings Analysis: Q1, 2016 By the Numbers : May 26, 2016"
2016-05-30 01:04:00,Brazilian Financial Markets in the Aftermath of the 5522 Vote
2016-06-16 02:04:00,CPFL to buy AES unit in first major Brazil power deal since 2014
2016-06-16 10:44:00,Brazilian utility CPFL Energia buys AES Corp unit for $486 mln
2016-06-17 09:36:00,AES Corp to Sell Brazil Unit to CPFL Energia for $464 Million
2016-06-22 01:35:00,Chinas State Grid Said in Talks to Buy CPFL Energia Stake
2016-06-23 03:07:00,"Welcome China, Latin America Is Waiting"
2016-06-23 08:59:00,"All Time High Peaks on Mercury Systems, Carolina Bank, J.M. Smucker, and CPFL Energia"
2016-06-23 09:09:00,"CPFL Energia (CPL) Shares March Higher, Can It Continue?"
2016-06-28 08:57:00,Research Report Initiated on Select Utilities Equities
2016-06-29 04:00:00,"To Win Over Bond Traders, Brazil Utility Taps New CEO Amid Probe"
2016-07-04 09:55:00,Vale Pushes Ibovespa to Highest in Seven Weeks as Iron Ore Rises
2016-07-04 12:22:00,EMERGING MARKETS-Brazil stocks rise as CPFL jumps in thin trade
2016-07-06 01:24:00,China\'s State Grid has $6 bln to buy CPFL minority stakes -sources
2016-07-08 12:43:00,State Grid International Development Limited -- Moody\'s: State Grid International Development\'s overseas investments have no immediate rating impact
2016-07-10 11:00:00,Why Did China Grossly Overpay For A Utility In Brazil?
2016-07-19 07:00:00,"Brazil fund inclined to accept State Grid\'s CPFL bid, sources say"
2016-08-09 06:55:00,China Aims for Gold in Brazil Power Deal
2016-08-09 08:33:00,"[$$] China Inc. Pursues Power, Glory With Big Brazil Deal"
2016-08-09 09:12:00,Chinas State Grid eyes $13 billion utility deal in Brazil
2016-08-10 12:08:00,[$$] Chinas State Grid Pursues Energy Deal in Brazil
2016-08-12 06:22:00,China State Grid Said to Near Control of $7 Billion Utility CPFL
2016-08-19 04:43:00,Chinese power conglomerates becoming dominant forces in Brazil
2016-08-31 07:54:00,State Grid to conclude Brazil\'s CPFL deal Friday -source
2016-09-12 10:45:00,"ETFs with exposure to CPFL Energia SA : September 12, 2016"
2016-09-26 06:51:00,[$$] China\'s State Grid to Acquire Additional Stake in Brazil\'s CPFL
2016-09-28 09:17:00,CPFL says shareholder Energia SP FIA to exercise tag-along rights
2016-10-03 10:33:00,"ETFs with exposure to CPFL Energia SA : October 3, 2016"
2016-10-04 12:11:00,"CPFL Energia SA : CPL-US: Dividend Analysis : May 04th, 2016 (record date) : By the numbers : October 4, 2016"
2016-10-19 02:11:00,Chinas State Grid Said to Seek Proposals for $9 Billion Loan
2016-11-11 01:56:00,CPFL posts 3Q profit
2016-11-15 10:07:00,"CPFL Energia SA :CPL-US: Earnings Analysis: Q3, 2016 By the Numbers : November 15, 2016"
2016-11-26 01:45:00,Smart Money is Pouring Into NetApp Inc. (NTAP)
2016-12-01 06:49:00,Is Computer Sciences Corporation (CSC) A Good Stock To Buy?
2016-12-06 04:45:00,Is Diamondback Energy Inc (FANG) A Good Stock to Buy?
2016-12-14 12:53:00,"ETFs with exposure to CPFL Energia SA : December 14, 2016"
2016-12-19 09:31:00,CPFL Energia downgraded by Citigroup
2017-01-12 01:56:00,"ETFs with exposure to CPFL Energia SA : January 12, 2017"
2017-01-23 03:35:00,State Grid takes formal ownership of Brazil\'s CPFL controlling stakes
2017-01-24 01:30:00,China\'s State Grid buys Brazil electricity firm CPFL
2017-01-24 04:16:00,China energy firm expands in crisis-hit Brazil
2017-01-24 10:33:00,Brazil power firm CPFL sees Chinese investment boosting expansion
2017-03-16 12:11:00,"CPFL Energia SA : CPL-US: Dividend Analysis : January 18th, 2017 (record date) : By the numbers : March 16, 2017"
2017-04-11 01:39:00,"CPFL Energia SA :CPL-US: Earnings Analysis: Q4, 2016 By the Numbers : April 11, 2017"
2017-04-11 11:44:00,"CPFL Energia SA :CPL-US: Earnings Analysis: 2016 By the Numbers : April 11, 2017"
2017-04-12 01:10:00,"ETFs with exposure to CPFL Energia SA : April 12, 2017"
2017-04-17 07:07:00,CPFL Energia files 2016 20-F Form Annual Report with the SEC
2017-05-19 01:46:00,"ETFs with exposure to CPFL Energia SA : May 19, 2017"
2017-06-21 01:02:00,"CPFL Energia SA :CPL-US: Earnings Analysis: Q1, 2017 By the Numbers : June 21, 2017"
2017-07-13 03:47:00,"ETFs with exposure to CPFL Energia SA : July 13, 2017"
2017-08-03 08:02:00,"ETFs with exposure to CPFL Energia SA : August 4, 2017"
2017-08-23 06:34:00,RGE Sul Distribuidora de Energia S.A. -- Moody\'s Assigns Ba1/Aaa.br First-time Ratings to CPFL Energia and Debentures to be Issued by Subsidiaries CPFL Paulista and RGE Sul
2017-10-10 09:29:00,"CPFL Energia SA :CPL-US: Earnings Analysis: Q2, 2017 By the Numbers : October 10, 2017"
2017-10-10 11:14:00,"ETFs with exposure to CPFL Energia SA : October 10, 2017"
2017-10-27 10:50:00,"ETFs with exposure to CPFL Energia SA : October 27, 2017"
2017-11-08 05:47:00,"ETFs with exposure to CPFL Energia SA : November 8, 2017"
2017-11-29 12:53:00,The 25 most potent corporate reputations in Brazil contribute US$180 billion of shareholder value
2017-11-30 09:59:00,"EMERGING MARKETS-Brazilian, Chilean equities slip as political concerns weigh"
2017-12-01 09:00:00,Does CPFL Energia SAs (CPL) Past Performance Indicate A Weaker Future?
2017-12-11 01:43:00,"ETFs with exposure to CPFL Energia SA : December 11, 2017"
2017-12-14 04:45:00,State Grid International Development Limited -- Moody\'s affirms SGID\'s ratings; changes outlook to stable from negative
2018-03-20 10:18:00,Is Comperiapl S.A. (WSE:CPL) A Financially Sound Company?
2018-04-23 06:09:00,CPFL Energia files 2017 20-F Form Annual Report with the SEC
2018-05-03 12:18:00,China State Grid has 30 days to recalculate price in CPFL unit\'s tender offer
2018-05-24 12:02:00,Edited Transcript of CPFE3.SA earnings conference call or presentation 16-May-18 2:00pm GMT
2018-05-28 02:48:00,CPFL Geracao de Eenrgia S.A. -- Moody\'s Assigns \'Ba1/Aaa.br\' Ratings to CPFL Geracao\'s proposed issuance of Debentures
2018-08-21 01:38:00,CPFL Energia S.A. (CPL) Q2 2018 Earnings Conference Call Transcript
2018-08-21 09:00:00,CPFL Energia S.A. Sponsored ADR to Host Earnings Call
2018-09-04 06:32:00,Edited Transcript of CPFE3.SA earnings conference call or presentation 21-Aug-18 2:00pm GMT
2018-11-14 03:36:00,Edited Transcript of CPFE3.SA earnings conference call or presentation 13-Nov-18 1:00pm GMT
2019-04-09 07:20:00,Edited Transcript of CPFE3.SA earnings conference call or presentation 29-Mar-19 2:00pm GMT
2019-04-22 06:33:00,CPFL Energia Files 2018 20-F Form Annual Report With The SEC
2019-04-23 04:10:00,CPFL: 4Q Earnings Snapshot
2019-05-07 05:36:00,COMPANHIA PTA DE FORCA E LUZ - CPFL PAULISTA -- Moody\'s announces completion of a periodic review of ratings of COMPANHIA PTA DE FORCA E LUZ - CPFL PAULISTA
2019-05-12 08:54:00,Edited Transcript of CPFE3.SA earnings conference call or presentation 8-May-19 2:00pm GMT
2019-05-21 04:44:00,"EMERGING MARKETS-Bovespa top gainer among Latam markets, FX firms"
2019-06-04 08:57:00,COMPANHIA PTA DE FORCA E LUZ - CPFL PAULISTA -- Moody\'s affirms Ba1/Aaa.br ratings assigned to CPFL Energia and to debentures issued by subsidiaries CPFL Paulista and CPFL Geracao
2019-06-05 10:17:00,Brazil pension fund Previ to invest in upcoming share offerings
2019-06-11 06:12:00,Brazil\'s CPFL cuts low-end of share offering price to 27 reais - sources
2019-06-27 06:17:00,Brazil\'s CPFL increases share offer by 15% -filing
2019-08-14 10:47:00,"Brazil\'s CPFL considers bidding in privatization of distribution co, looks for other targets- exec"
2019-08-28 06:01:00,Edited Transcript of CPFE3.SA earnings conference call or presentation 14-Aug-19 2:00pm GMT
2019-10-18 01:26:00,Brazil awards contracts for 2.98 gigawatts of new power projects
2019-10-18 04:26:00,UPDATE 1-Brazil awards contracts for 2.98 gigawatts of new power projects
2019-10-24 03:51:00,Is CPFL Energia S.A. (CPL) A Good Stock To Buy?
,"The Zacks Analyst Blog Highlights: Petrobras Argentina, Companhia de Saneamento Basico do Estado de Sao Paulo, Ultrapar Holdings, CPFL Energia and SLM"
,3 Stocks to Win Amid Brazil\'s Slump
,"The Zacks Analyst Blog Highlights: Petroleo Brasileiro, Companhia de Saneamento Basico do Estado de Sao Paulo, Embraer, CPFL Energia and GOL Linhas Aereas"
,Looking for Value? Why It Might Be Time to Try CPFL Energia (CPL)
,Bet on Brazil: 3 Prudent Choices
,"Scana Misses on Earnings, Revs"
,CPFL Energia (CPL) is now in Oversold Territory
,Long-Term Opportunities in Brazilian Electric Utililites: Should You Buy?
,"CPL, SBS, CIG, EQT And PEG, Pushing Utilities Sector Downward"
,Zacks Rank #1 Additions for Thursday
,Brazil regulator rejects share price for CPFL Energia Renovaveis buyout
,4 Stocks With Great 12-Month Performances
,5 Utility Stocks to Trade for Breakout Gains in 2016
,CPFL Energia Announces 4Q08 Net Income of R$ 336 Million
,Q4 2008 CPFL Energia Earnings Release - After Market Close
,International Equities for a Dividend Growth Portfolio
,CPFL Energia ADR (CPL)
,Votorantim: Strange Moves & Motives
,CPFL Energia S.A. Announces Fourth Quarter 2007 Results Conference Call Webcast
,Q4 2007 CPFL Energia Earnings Release - Time Not Supplied
,ADRs in Focus: Emerging Markets
,Run With the Real on These Brazilian Stocks: ABV and CPL
,Betting Beyond Buffett in Brazil
,Brazilian Utility CPL a Buy
,Four Brazilian Utility Stocks to Light Up Your Portfolio
,Best International Stock: CPFL Energia
