DateTime,News
2009-08-03 12:00:00,Pressure mounts on Brazil Senate leader to resign
2009-08-03 12:58:00,Oil Is Still the Key to U.S. Economic Future
2009-08-04 06:00:00,"If Cuba Can Drill Off The Coast Of Florida, Why Can\'t We?"
2009-08-04 06:27:00,Latin American Markets: Brazil narrowly escapes losses; Mexico gains
2009-08-05 03:24:00,ADR Report-ADRs slip as investors pause after data
2009-08-05 08:37:00,UPDATE - Lula wants Petrobras to operate sub-salt -source
2009-08-05 12:10:00,Vale: Vertical Integration in Mining Drives Growth
2009-08-05 12:33:00,Take a Gander at Cameron
2009-08-06 03:01:00,Don\'t Invest Like Kim Jong-Il
2009-08-06 03:50:00,An Oil Company You Should Watch
2009-08-06 03:57:00,Latin American Markets: Brazil\'s Gerdau swing to loss; Mexico lower
2009-08-06 06:07:00,Your First Move For Friday August 7th
2009-08-06 07:22:00,Latin American Markets: Brazilian stocks snap win streak as Gerdau falls
2009-08-06 12:15:00,Brazil to Control Recent Big Oil Find
2009-08-07 02:59:00,Wham! So Much for Energy Liberalization
2009-08-07 03:24:00,"Tough Times, Even for Transocean"
2009-08-07 03:30:00,Big Oil Sweats As Brazil Debates New Controls
2009-08-07 11:36:00,[$$] Banking on Petrobras\' Field of Dreams
2009-08-10 02:52:00,Is Brazil the Next Venezuela?
2009-08-10 04:01:00,These Dividends Are Safe
2009-08-11 06:23:00,"Time to Trim Petrobras, Caterpillar Holdings"
2009-08-11 06:27:00,[$$] Loading Up on Energy and Tech Stocks
2009-08-11 10:53:00,The Market Bubble Is About to Pop
2009-08-12 02:46:00,This Trap Will Doom You to Terrible Returns
2009-08-12 11:48:00,China\'s Potential International Acquisition
2009-08-13 01:58:00,Brazil\'s BNDES sees loans up 43 pct in 2009
2009-08-13 09:30:00,Oil as a Deflationary Investment
2009-08-14 01:00:00,Video Webcast Alert: Petrobras Announces Second Quarter 2009 Results Video Webcast
2009-08-14 04:12:00,Profit From China\'s Exploding Resource Blitz
2009-08-14 05:26:00,UPDATE - Brazil Petrobras Q2 profit down 20 pct on lower oil
2009-08-14 06:52:00,Latin American Markets: Mexico slumps as U.S. consumer data disappoints
2009-08-14 07:07:00,Q2 2009 Petrleo Brasileiro S.A.-Petrobras Earnings Release - After Market Close
2009-08-17 01:00:00,The Rally Isn\'t Dead: Emerging Market Stocks to Own
2009-08-17 03:47:00,Petrobras Still in the Drivers Seat
2009-08-18 04:43:00,Latin American Markets: Mexico\'s Cemex fronts advancers; Brazil higher
2009-08-18 06:48:00,Petrobras production in Brazil rises in July
2009-08-18 06:55:00,Petroleo Brasileiro SA-Petrobras Q2 2009 Earnings Call Transcript
2009-08-18 08:20:00,RPT-Oil law to be sent to Congress in next weeks-Lula
2009-08-18 09:07:00,UPDATE - Brazil oil law to be introduced soon--Lula
2009-08-18 09:34:00,Billionaire Soros Eyes Select Commodity Stocks
2009-08-18 10:55:00,3 Stocks That Just Make Sense
2009-08-19 03:48:00,Latin American Markets: Brazil stocks take back earlier retreat
2009-08-19 04:11:00,Brazilian ADRs to Benefit from Continued Dollar Weakness
2009-08-19 05:40:00,FMC Technologies to Supply Deepwater Subsea Separation System for Petrobras\' Marlim Field
2009-08-19 06:57:00,Latin American Markets: Latin American stocks follow oil higher
2009-08-19 09:44:00,Petrobras Fights Back
2009-08-19 10:10:00,Why China is the Next Big Oil Play
2009-08-20 06:42:00,Top Non-US Equity Funds
2009-08-20 08:14:00,Petrobras finds light crude off Brazil coast
2009-08-20 12:39:00,BPZ Energy Exploring In Peru
2010-04-15 02:13:00,"UPDATE - China, Brazil sign deals at shortened BRIC summit"
2010-04-15 02:39:00,UPDATE - China\'s Sinopec signs Brazil deal with Petrobras
2010-04-15 03:52:00,TradingMarkets 7 Stocks You Need to Know for Friday
2010-04-15 04:05:00,Brazil\'s Petrobras says seeking China financing
2010-04-15 08:00:00,UPDATE - BRIC group urges swift reform of financial system
2010-04-15 11:07:00,UPDATE - China\'s Sinopec to sign Brazil deal with Petrobras
2010-04-15 12:52:00,"China, Brazil sign deals at shortened BRIC summit"
2010-04-16 02:18:00,ADR Report-ADRs fall as Goldman Sachs charge sparks risk trade
2010-04-16 02:37:00,"Latin American Markets: Mexico, Brazil stocks hurt as Wall Street tumbles"
2010-04-16 06:15:00,"Latin American Markets: Mexico, Brazil stocks hit as Wall Street tumbles"
2010-04-16 08:09:00,The 50 Most Innovative Companies
2010-04-17 07:17:00,UPDATE - Ecuador threatens to take over foreign oil firms
2010-04-18 07:41:00,[$$] Ecuador Demands Oil Revenue
2010-04-18 07:51:00,[$$] China Gives Venezuela $20 Billion
2010-04-19 04:09:00,China Seals More Oil Deals in South America
2010-04-19 12:06:00,Q+A-What\'s going on in Ecuador\'s oil sector?
2010-04-20 02:14:00,UPDATE - Ecuador Correa says may nationalize oil operations
2010-04-20 06:20:00,"Latin American Markets: Mexico, Brazil stocks advance as Wall Street gains"
2010-04-20 07:26:00,UPDATE - Ecuador\'s Correa threatens oil nationalizations
2010-04-21 10:28:00,Devon Energy Strategic Repositioning Moving Quickly
2010-04-22 02:25:00,Petrobras Brazil oil output up 0.3 pct in March
2010-04-22 02:29:00,"Latin American Markets: Brazil stocks, currency down as Greece weighs"
2010-04-22 04:06:00,UPDATE - Petrobras Brazil oil output up 0.3 pct in March
2010-04-22 07:26:00,Latin American Markets: Brazil stocks turn higher as Wall Street recovers
2010-04-23 06:13:00,[$$] Ecuador\'s Correa Says Legislation for Oil Expropriations Coming
2010-04-26 01:14:00,Petrobras capital plan faces delay: Credit Suisse
2010-04-26 04:28:00,"Schlumberger: Numbers Slip, Future Brightens"
2010-04-26 06:58:00,Latin American Markets: Brazil stocks fall as inflation outlook lifted
2010-04-27 02:17:00,7 All-Star Stocks to Make Your Portfolio Shine
2010-04-27 02:50:00,The Best Stocks You\'ve Never Heard Of
2010-04-28 10:27:00,[video] Trading the Globe
2010-04-28 10:39:00,National Oilwell Twiddles Its Thumbs
2010-04-29 01:32:00,ADR Report-Brazilian shares up after rate increase
2010-04-29 05:03:00,"Latin American Markets: Brazil rate hike fuels gains in stocks, currency"
2010-04-29 11:16:00,Repsol: Boom or Bust in Brazil?
2010-04-30 01:38:00,BP Pares Losses: Sympathy For the ...
2010-04-30 05:09:00,UPDATE - Petrobras takes $920 mln stake in ethanol group
2010-04-30 06:25:00,"Mergers, takeovers in Brazil\'s ethanol industry"
2010-04-30 07:31:00,Investing In Brazil: What You Need To Know
2010-04-30 08:19:00,Brazil Petrobras to seek hydrocarbons in Portugal
2010-04-30 10:07:00,Petrobras hopes to set oil value with Brazil govt
2010-04-30 11:41:00,"Brazil stocks slide on global markets, real falls"
2010-05-01 12:21:00,Petrobras could seek other ways to raise funds-exec
2010-05-01 12:28:00,Petrobras could seek other ways to raise funds: source
2010-05-03 03:08:00,Key political risks to watch in Brazil
2010-05-03 03:27:00,ADR Report-ADRs flat as Toyota offsets Petrobras
2010-05-03 05:59:00,Latin American Markets: Petrobras falls as share-offer plan progresses
2010-05-03 08:48:00,Petrobras to use public offer in capital plan--report
2010-05-03 10:28:00,"On BP, Buffett, And America\'s Bogus Energy Policy"
2010-05-04 04:56:00,Brazil Petrobras: refinery maintenance starts Fri
2010-05-04 06:39:00,Petrobras says Paulinia refinery to restart May 7
2010-05-04 07:08:00,UPDATE - Petrobras says Paulinia refinery to restart May 7
2010-05-04 11:46:00,Petrobras knocks down Repsol Brazil reserve figure
2010-05-05 05:44:00,UPDATE - Chile plans private stake in state oil firm ENAP
2010-05-05 08:53:00,Brazil\'s Petrobras sells Argentina refinery
2010-05-05 09:46:00,UPDATE - Brazil\'s Petrobras sells Argentine refinery
2010-05-05 09:59:00,Chile mulls private stake in state oil firm-report
2010-05-05 10:02:00,[video] Brazil reevaluates oil safety
2010-05-06 09:31:00,Brazil Petrobras says cuts subsalt oil costs 50 pct
2010-05-06 12:53:00,Petrobras gets more time to decide Cuba oil plans
2010-05-07 03:21:00,Brazil says too early for offshore drilling change
2010-05-07 03:47:00,3 Natural Gas Companies Beating the Street
2010-05-07 11:16:00,Brazil Petrobras April output record 2.078 mln bpd
2010-05-07 12:29:00,"Despite Leak, BP and Transocean No Longer Laggards"
2010-05-10 03:25:00,[$$] Liquid Assets on the Cheap
2010-05-10 07:27:00,Brazil lends a hand
2010-05-10 07:48:00,Mad Mail: Is BP Still Buyable?
2010-05-10 09:24:00,Got Oil Stocks? Get Out of the Gulf! (Fool TV)
2010-05-10 12:09:00,HIGHLIGHTS-Brazil candidate Serra\'s remarks on policy issues
2010-05-10 12:28:00,"Latin American Markets: Brazil, Mexico climb as Europe reaches aid deal"
2010-05-11 02:09:00,Bargain Blue Chips Are Everywhere
2010-05-11 02:58:00,Brazil\'s Petrobras says capital plan on track
2010-05-11 04:27:00,UPDATE - Brazil\'s Petrobras says capital plan on track
2010-05-11 08:40:00,Transocean Far From Sunk
2010-05-11 08:57:00,"Daily ETF Roundup: GDX Soars, EWZ Falls"
2010-05-12 01:17:00,UPDATE - Repsol says no need to sell Gas Natural stake
2010-05-12 02:47:00,"[$$] Sinochem, Cnooc Bid for Stake in Brazil Oil Field"
2010-05-12 02:53:00,Brazil says offshore area holds 4.5 bln bbl oil
2010-05-12 03:21:00,Companies caught up in Peru natgas debate
2010-05-12 03:43:00,UPDATE - Brazil says offshore area holds 4.5 bln bbl of oil
2010-05-12 04:54:00,UPDATE - Conoco asset sales may top $10 billion-CEO
2010-05-12 05:18:00,UPDATE - Brazil makes its biggest oil find in three years
2010-05-12 11:05:00,Brazil\'s ruling party candidate and her policies
2010-05-13 04:06:00,TIMELINE-Major offshore accidents in the global oil industry
2010-05-13 08:35:00,PREVIEW-Petrobras Q1 earnings to rise on oil prices
2010-05-13 10:58:00,Is Now The Time to Buy Brazil?
2010-05-14 01:15:00,UPDATE - Brazil unveils second mega-oil find this week
2010-05-14 03:02:00,RPT-UPDATE - Brazil sees second major offshore oil discovery
2010-05-14 03:25:00,Petrobras completes controlled sink of ocean buoy
2010-05-14 05:26:00,Brazil Petrobras Q1 profit rises to 7.7 bln reais
2010-05-14 05:28:00,"Latin American Markets: Mexico, Brazil stocks hit on Europe debt fears"
2010-05-14 06:38:00,Petrobras posts rise in first-quarter profit
2010-05-14 07:07:00,Q1 2010 Petrleo Brasileiro S.A.-Petrobras Earnings Release - After Market Close
2010-05-14 08:09:00,UPDATE - Brazil\'s Petrobras to boost 2010 oil output 22 pct
2010-05-14 11:17:00,UPDATE - Brazil says 2nd well holds another major oil find
2010-06-21 03:39:00,Futures Movers: Crude futures post modest gains
2010-06-21 06:01:00,"Latin American Markets: Brazil, Mexico stocks rise on China\'s yuan pledge"
2010-06-21 06:18:00,Petrobras boosts investments in deep-water push
2010-06-21 07:01:00,[$$] Petrobras Sets Ambitious Capital Budget
2010-06-22 01:03:00,World Cup of Stocks: Team Brazil
2010-06-22 01:19:00,UPDATE - Petrobras foresees stricter Brazil drilling rules
2010-06-22 03:13:00,Petrobras shareholders approve capital increase
2010-06-22 03:34:00,Why a Strong Yuan is Big in Brazil
2010-06-22 04:06:00,Top Yuan Revaluation Stock Picks
2010-06-22 05:58:00,UPDATE - Petrobras shareholders OK massive stock issue
2010-06-22 07:27:00,Petrobras finds light oil in Brazil\'s Campos Basin
2010-06-22 07:34:00,Petrobras Unveils Huge Capex Budget
2010-06-22 08:27:00,Petrobras to delay public share offer until Sept.
2010-06-22 09:44:00,UPDATE - Petrobras delays massive stock offer
2010-06-22 10:44:00,Petrobras sees tougher Brazil drilling rules
2010-06-22 11:18:00,Oil Consumption Down in \'09
2010-06-22 11:30:00,Fitz Bits: Dow Transports at a Crossroads
2010-06-22 12:43:00,Black Sea Sees Exploration Interest
2010-06-23 06:14:00,Petrobras gets $1 bln credit line from Norway
2010-06-23 07:30:00,Latin America Can Make It Without China\'s Help
2010-06-23 08:00:00,Petrobras Delays Rights Issue Until September
2010-06-23 09:59:00,Latin American Markets: Petrobras\' stock falls as share-sale plan delayed
2010-06-23 10:03:00,Brazilian Oil Giant Petrobras Delays Offering
2010-06-23 10:18:00,Something Soros and Beck Can Agree On
2010-06-23 10:55:00,New Zealand Oil And Gas Exploration
2010-06-23 11:46:00,Petrobras in the News: Good & Bad
2010-06-23 11:49:00,[$$] Can Petrobras Get $50 Billion?
2010-06-24 01:30:00,Brazil and Colombia Present Attractive Stories
2010-06-24 03:54:00,Petrobras to meet 2010 investment plan -CEO
2010-06-24 04:29:00,UPDATE - Petrobras keeps 2010 investment despite stock delay
2010-06-24 08:15:00,"Latin American Markets: Petrobras, jobless data hurt Brazil\'s stock index"
2010-06-25 03:44:00,"Latin American Markets: Brazil, Mexico stocks up as resources gain"
2010-06-25 04:07:00,Petrobras Still Relishes the Deepwater
2010-06-25 07:18:00,"Latin American Markets: Brazil, Mexico stocks rise as resources gain"
2010-06-25 08:30:00,Benchmark Brazil ETF Gets Mid-Cap Rival
2010-06-28 01:31:00,The Stocks You Need to Know
2010-06-28 04:00:00,Petrobras Awards FMC Technologies $300 Million Subsea Manifold Frame Agreement
2010-06-28 04:20:00,Weekly Market Notes: Housing on Life Support
2010-06-28 06:11:00,"Latin American Markets: Steel stocks, G-20 impact weigh on Brazil market"
2010-06-28 09:33:00,Brazil\'s major deep water oil discoveries
2010-06-29 01:15:00,Mustering The Energy For Emerging Markets
2010-06-29 08:57:00,Petrobras says no Plan B for capitalization
2010-06-29 09:49:00,UPDATE - Petrobras says no Plan B for capitalization
2010-06-29 10:24:00,Petrobras to pay settlement to Brazil stock regulator
2010-06-29 10:46:00,8 All-Star Stocks to Make Your Portfolio Shine
2010-06-29 11:03:00,KBR Analyst Day Review
2010-06-29 12:31:00,FMC could get $300 in orders from Petrobras
2010-06-30 01:54:00,Brazil to seal Petrobras oil deal by Aug-minister
2010-06-30 02:06:00,Petrobras share-sale plan signed into Brazil law
2010-06-30 02:23:00,TIMELINE-Key events in Petrobras capitalization plan
2010-06-30 03:48:00,"Latin American Markets: Brazil, Mexico stocks face quarterly slides"
2010-06-30 04:10:00,[video] Wednesday\'s ETF with Unusual Volume: PID
2010-06-30 04:15:00,Foreign Dividends Entice Traders
2010-06-30 05:49:00,Petrobras evacuates platform on hurricane fears
2010-06-30 06:42:00,Stocks Soros Is Holding
2010-06-30 09:19:00,"Latin American Markets: Brazil, Mexico stocks log quarterly slides"
2010-07-01 03:00:00,Investors Are Wary of Petrobras Sale
2010-07-01 03:53:00,Could ExxonMobil Swallow BP?
2010-07-01 09:35:00,FMC Tech Gets Petrobras Subsea Deal
2010-07-01 10:41:00,The Right Time to Sell a Stock
2010-07-04 02:03:00,Investors should return to Petrobras - Barron\'s
2010-07-04 03:45:00,Stock Market Bounce?: Weekend Reading
2010-07-04 04:18:00,CORRECTED - Investors should return to Petrobras - Barron\'s
2010-07-05 01:15:00,An Undervalued Stock but Only for the Brave
2010-07-05 06:54:00,5 Companies That Should Benefit From Cuba\'s Deepwater Drilling
2010-07-06 01:36:00,UPDATE - Brazil\'s Petrobras gets $1.47 bln loan for vessels
2010-07-06 06:37:00,"Latin American Markets: Brazil index gains as bank, steel stocks advance"
2010-07-06 07:15:00,"For Brazil\'s Bankers, Little Payday in Petrobas?"
2010-07-06 09:09:00,Petrobras Gets Presidential Nod
2010-07-06 09:43:00,UPDATE - Brazil vote on oil production sharing may be delayed
2010-07-06 12:36:00,Brazil\'s Petrobras gets $1.47 bln loan for vessels
2010-07-07 01:49:00,Has BP Sullied These Oil Names?
2010-07-07 08:57:00,Latin American Markets: Brazil consumer prices steady in June; stocks jump
2010-07-08 04:39:00,Brazil: Strategic Planning For Pre-Salt
2010-07-08 10:52:00,[$$] Petrobras to Rise Above Political Wrangling
2010-07-08 11:01:00,FMC Continues to March Forward
2010-07-08 11:08:00,Brazil Stocks Crushing S&P Over Last Month; Soros\' Stake An Exception
2010-07-09 03:23:00,Transocean Is a Buy!
2010-07-09 08:09:00,Petrobras Keeps Neutral Rating
2010-07-12 01:31:00,"Latin American Markets: Brazilian stocks sink on weak metals, oil prices"
2010-07-12 04:02:00,Record flow rate on Brazil\'s Franco oil prospect
2010-07-12 04:54:00,Petrobras finds 500 mln bbl oil field in Angola
2010-07-12 05:14:00,"Latin American Markets: Brazilian stocks fall on weak metals, oil prices"
2010-07-13 01:28:00,Latin American Markets: Brazilian stocks rebound on stronger retail sales
2010-07-13 03:21:00,"ADR Report-ADRs rise with gains in banks, energy"
2010-07-13 04:00:00,Brazil: Still a Win Without the World Cup
2010-07-13 05:41:00,Latin American Markets: Brazilian stocks rebound 1.2% on retail sales
2010-07-14 05:40:00,Latin American Markets: Brazil index falls on dim U.S. outlook
2010-07-14 10:29:00,Petrobras faces setback at Libra exploration well
2010-07-14 10:47:00,Eni\'s New Oil Discovery in Angola
2010-07-14 10:59:00,GE lands $160 million contract with Petrobras
2010-07-14 12:17:00,Latin American Markets: Weak U.S. retail sales pressure Brazil stocks
2010-07-15 12:08:00,Emerging Market IPOs Set to Best U.S. IPOs
2010-07-15 12:44:00,"Latin American Markets: Brazilian stocks lower on U.S., China worries"
2010-07-16 10:18:00,5-Star Stocks Poised to Pop: National Oilwell Varco
2010-07-16 12:23:00,Latin American Markets: Brazilian stocks battered by global uncertainties
2010-11-16 04:37:00,Foreign shares slide as China worries weigh
2010-11-16 05:04:00,"EMERGING MARKETS-China, Ireland fears drag Latam stocks down"
2010-11-16 05:19:00,Petrobras makes oil find in offshore Brazil well
2010-11-16 06:16:00,CORRECTED - Petrobras makes oil find in offshore Brazil well
2010-11-17 02:07:00,"Petrobras oil exports to hit 800,000 bpd by 2020"
2010-11-17 04:44:00,"CORRECTED-(OFFICIAL)-Petrobras plans no shutdown at REVAP, RPBC"
2010-11-17 06:08:00,Petrobras could sell foreign refineries -report
2010-11-17 07:24:00,Brazil Sao Martinho Q2 profit more than doubles
2010-11-17 08:16:00,"REFILE-EMERGING MARKETS-Latam stocks dip on China, Ireland"
2010-11-17 08:18:00,REFILE-EMERGING MARKETS-Commodities lead losses in Latam stocks
2010-11-17 08:21:00,"REFILE-EMERGING MARKETS-China, Ireland drag Latam stocks down"
2010-11-17 08:36:00,"NYMEX-Crude slips on China rate worry, firm dollar"
2010-11-17 09:54:00,EMERGING MARKETS-Latam stocks gain after string of losses
2010-11-17 12:40:00,Dresser Rand Analyst Day Review
2010-11-18 03:20:00,A New Santos Discovery for PBR
2010-11-18 09:07:00,EMERGING MARKETS-Latam stocks gain on hopes for Irish loans
2010-11-18 11:20:00,The 20 Most Undervalued Large-Cap Stocks by Analyst Target Price
2010-11-18 11:37:00,REFILE-EMERGING MARKETS-Latam stocks up on hopes for Irish loans
2010-11-18 12:16:00,EMERGING MARKETS-Latam stocks up on Ireland loan hopes
2010-11-18 12:31:00,DryShips Sails Higher On Profit Pick-Up
2010-11-19 02:43:00,UPDATE 2-Lula casts doubt on Brazil oil law vote this year
2010-11-19 03:19:00,Invest Smarter in Emerging Markets
2010-11-19 05:10:00,EMERGING MARKETS-Latam stocks flat as China fears ease
2010-11-19 06:13:00,[$$] Petrobras to Leave Ecuador as Contract Talks Fail
2010-11-19 07:12:00,Latin American Markets: Brazil stocks fight China-related weakness
2010-11-19 07:19:00,CORRECTED - EMERGING MARKETS-Latam stocks flat as China fears ease
2010-11-19 11:57:00,Brazil\'s Lula unsure if oil law to be OKed this year
2010-11-19 12:31:00,"EMERGING MARKETS-Latam stocks down, China weighs on Brazil"
2010-11-19 12:56:00,UPDATE 1-Brazil\'s Lula casts doubt on oil law vote this yr
2010-11-20 03:03:00,Malicious Militants Can\'t Stop ExxonMobil
2010-11-20 07:03:00,[$$] S\xc3\xa3o Paolo Style
2010-11-20 10:55:00,Ecuador says two oil firms will not sign new deals
2010-11-22 01:35:00,Eight Emerging Markets Stocks The Smart Money Is Buying
2010-11-22 04:25:00,Exxon\'s Asset Disposal Program
2010-11-23 10:31:00,3 of the Cheapest Stocks in the World
2010-11-24 05:48:00,Investment Ideas From Emerging Markets
2010-11-24 11:33:00,Is Russia Too Cheap to Ignore?
2010-11-29 03:31:00,Examining Structural Shift Towards Dominance of National Oil Companies
2010-11-29 10:40:00,5 Superball Stocks
2010-11-29 11:22:00,Energy-Linked Commodity Plays Outperform Against Market Selloff
2010-11-29 12:09:00,Retreat And Regroup: BP Sells Argentine Asset For $7 Billion
2010-11-30 04:13:00,8 Energy Stocks With Upside: Petrobras Leads
2010-11-30 04:13:00,8 Energy Stocks Upside: Petrobras Leads
2010-11-30 05:10:00,Setback for Noble in Ecuador
2010-11-30 12:15:00,Repsol May Reduce YPF Interest
2010-12-01 03:58:00,"Latin American Markets: Brazil, Mexico stocks rally on upbeat global data"
2010-12-01 07:45:00,"FMC Tech, Petrobras in Subsea Deal"
2010-12-01 10:10:00,Hypermarcas Joins Brazil\'s Bovespa Index
2010-12-01 11:18:00,Five Best and Worst Performing Brazil Stocks
2010-12-02 06:21:00,Whoa! What Just Happened to My Stock?
2010-12-02 09:34:00,New oil industry regulations approved in Brazil
2010-12-03 10:32:00,[$$] Brazil Bank Stocks Slide After Central Bank Move
2010-12-04 07:48:00,[$$] Latin American Oil: More Than Just Petrobras
2010-12-06 10:27:00,Petrobras Digesting Record Stock Offering
2010-12-07 05:10:00,EMERGING MARKETS-Latam stocks flat as U.S. tax plan view sours
2010-12-07 11:33:00,Brazil\'s Lula says to veto oil royalty plan
2010-12-07 12:21:00,Oil Stocks Soar As Futures Touch $90
2010-12-07 12:24:00,Emerging Market Stocks to Buy and Sell
2010-12-08 01:27:00,Latin American Markets: Brazil stocks retreat as inflation accelerates
2010-12-08 02:55:00,Government Work Drives Morgan Stanley to Top of League Tables
2010-12-08 06:15:00,Brazillian Stocks To Watch In 2011
2010-12-08 06:31:00,Petrobras Brazil oil output slips 0.3 pct in Oct
2010-12-08 07:01:00,Changes in Brazil Boost Petrobras
2010-12-08 12:13:00,"Technical Setups: Nucor, Petrobras, Rite Aid"
2010-12-09 01:48:00,"EMERGING MARKETS-Latam stocks drop on China policy, Europe debt"
2010-12-09 05:18:00,"UPDATE 1-BG sees low unit costs for Tupi, Guara fields"
2010-12-09 05:20:00,EMERGING MARKETS-Latam stocks hurt by China tightening fears
2010-12-09 10:36:00,"Petrobras to build ports, heliports for offshore boom"
2010-12-09 10:57:00,Rosneft three times undervalued-Russia deputy PM
2010-12-09 11:16:00,EMERGING MARKETS-LatAm stocks mixed;Mexico up after US jobs data
2010-12-31 01:15:00,Bloom comes off international stock funds
2010-12-31 01:55:00,[$$] Bloom Comes off International Stock Funds
2011-01-02 01:46:00,Emerging Markets Report: Brazils first female president seeks growth
2011-01-03 04:36:00,"Dilma Rousseff Makes Headlines, But Second Lady Turns Heads"
2011-01-03 07:00:00,FACTBOX-Key political risks to watch in Ecuador
2011-01-03 09:44:00,Energy Stocks: Winners and Losers
2011-01-03 10:27:00,Emerging Markets ADRs: Winners and Losers
2011-01-03 11:45:00,UPDATE 2-Brazil to auction subsalt oil in 2011 after reform
2011-01-03 12:52:00,[$$] Bloom Comes off International Stock Funds in 2010
2011-01-04 04:00:00,UPDATE 3-Deals of the day -- mergers and acquisitions
2011-01-04 04:04:00,Petrobras offers $4.7 bln for Galp stake -report
2011-01-04 05:18:00,UPDATE 1-Deals of the day -- mergers and acquisitions
2011-01-04 05:26:00,"EMERGING MARKETS-Chilean stocks up on weaker peso, Brazil gains"
2011-01-04 05:59:00,UPDATE 1-Market Chatter -- Corporate finance precs digest
2011-01-04 06:04:00,Petrobras offers $4.7 billion for Galp stake: report
2011-01-04 06:26:00,UPDATE 1-DryShips inks $237 mln rigs contract with Cairn
2011-01-04 06:55:00,This Just In: Upgrades and Downgrades
2011-01-04 08:11:00,"Brazilian IPOs May Boom in 2011, But Not In America"
2011-01-04 08:13:00,Petrobras says may buy Eni stake in Galp
2011-01-04 08:41:00,UPDATE 1-Petrobras says mulls Galp stake purchase from Eni
2011-01-04 09:07:00,UPDATE 2-DryShips gets new drilling contracts; shares up
2011-01-04 09:36:00,UPDATE 2-Deals of the day -- mergers and acquisitions
2011-01-04 10:37:00,[$$] Petrobras Eyeing Galp Stake
2011-01-04 12:09:00,"EMERGING MARKETS-Latam stocks fall, Chile up on FX intervention"
2011-01-04 12:49:00,UPDATE 3-DryShips starts 2011 with three drilling contracts
2011-01-05 01:31:00,EMERGING MARKETS-Latam stocks rise on US jobs data
2011-01-05 02:40:00,Houston Ship Channel Closed After Animal-Fat Spill
2011-01-05 05:19:00,EMERGING MARKETS-Latam stocks notch 8-wk high on US jobs data
