DateTime,News
2014-09-17 08:02:00,"Airlines See Alt Fuel In Garbage, Tobacco"
2014-09-17 08:02:00,"Airlines Look To Fats, Trash, Sugar To Power Engines"
2014-09-18 08:35:00,GOL Announces Conclusion of Senior Notes Offering due 2022
2014-09-22 09:29:00,Golar LNG Limited: 2014 AGM Results Notification
2014-09-22 09:29:00,Appointment of Sir Frank Chapman
2015-08-22 03:24:00,Delta\'s CEO Has the Right Flight Plan
2015-08-24 10:38:00,Golar LNG Limited - Q2 2015 results presentation
2015-08-26 03:41:00,"Airline Stock Roundup: American Airlines Under NTSB Scanner: Delta, Virgin Atlantic Extend Ties"
2015-08-26 05:57:00,"INTERIM RESULTS FOR THE PERIOD ENDED JUNE 30, 2015"
2015-08-27 12:20:00,GOL Linhas Aereas Inteligentes Orders Aviation Partners Boeing Split Scimitar Winglets for Boeing Next-Generation 737-800s
2015-09-01 08:47:00,GOL announces conclusion of USD 300 million Term Loan
2015-09-08 02:40:00,"Strong Global Traffic Data in July, Fall Forecast Disappoints"
2015-09-09 03:23:00,"Airline Stock Roundup: August Traffic Rises at Delta, Southwest; United Continental CEO Steps Down"
2015-09-10 08:45:00,What Makes GOL Linhas (GOL) a Strong Sell?
2015-09-10 10:24:00,"GOL Linhas A\xc3\xa9reas Inteligentes SA Earnings Q2, 2015"
2015-09-17 12:38:00,Brazil airline Gol eyes adding Boeing 737-900 to fleet
2015-09-22 08:00:00,Givex Soars to New Heights with Delta Air Lines and UATP
2015-09-23 07:11:00,GOL announces notice to the market
2015-09-24 05:41:00,Golar LNG Limited: 2015 AGM Results Notification
2015-09-28 06:09:00,Gol Finance -- Moody\'s changes Gol\'s outlook to negative; affirms B3 ratings
2015-09-28 06:30:00,VRG Linhas Aereas S.A. -- Moody\'s changes VRG\'s outlook to negative; affirms B3/Ba3.br ratings
2015-09-29 07:46:00,GOL decreased domestic supply by 0.6% in August 2015
2015-09-30 04:20:00,"Airline Stock Roundup: Delta Aims International Expansion, Good News for Republic Airways"
2015-09-30 09:20:00,Golar Cameroon FLNG Project Reaches Major Milestone
2015-10-07 05:30:00,"Airline Stock Roundup: Delta Gives Fresh Q3 View, Air France to Trim Workforce"
2015-10-14 06:04:00,"Airline Stock Roundup: American Airlines to Join Dow Transports, United Continental Gives Fresh Q3 View"
2015-10-14 10:39:00,"Airline partners Delta, Gol expect to apply for immunity from antitrust law soon"
2015-10-16 11:06:00,Golar Cameroon FLNG Project Update: Tolling Term Sheet Signed and Executed by Perenco and SNH
2015-10-23 06:39:00,Golar receives financing commitment for FSRU Tundra
2015-10-26 10:28:00,Golar LNG Limited - 2015 share option plan
2015-10-27 07:54:00,GOL decreased domestic supply by 2.7% in September 2015
2015-11-04 04:15:00,"Airline Stock Roundup: Virgin America Outperforms in Q3, Delta\'s October Traffic Impresses on Capacity Cuts"
2015-11-04 05:47:00,Golar and West African Gas Limited Agree Ghana FSRU Contract
2015-11-04 06:02:00,"Moody\'s: Gol may need deeper capacity cuts to mitigate impact of slumping real, economy"
2015-11-10 03:59:00,"Airline Stock Roundup: Pilots Turn Down Contract at Southwest, Earnings Miss at Republic Airways"
2015-11-11 08:15:00,GOL makes strategic changes to its network and revises its 2015 operating margin guidance to adapt to the current economic scenario
2015-11-11 08:58:00,GOL Announces 3Q15 Earnings Release
2015-11-11 09:53:00,Gol Delays New Jets as Brazil\'s Plunging Real Crimps Air Travel
2015-11-12 01:51:00,"Airline GOL: More Brazil Pain, Swapping Cuba For Venezuela"
2015-11-12 06:08:00,"Cuba: U.S. Flights, Pen Pals, By Year End?"
2015-11-12 07:24:00,"Brazil airline Gol scraps 2015 profit target, trims fleet plan"
2015-11-12 08:50:00,"Brazil Stocks Fluctuate as Investors Weigh JBS, Copel Earnings"
2015-11-12 08:50:00,"Brazil Stocks Decline After Earnings Disappointment at Oi, Copel"
2015-11-12 09:00:00,"GOL Linhas\' Q3 Loss Widens Y/Y, Operating Margin View Cut"
2015-11-20 04:44:00,Should Airline Stocks De-Plane Your Portfolio?
2015-11-23 12:26:00,Is Community Health Systems (CYH) A Good Stock To Buy?
2015-11-24 11:04:00,Golar LNG Limited - Q3 2015 results presentation
2015-11-26 07:03:00,GOL Announces Notice to the Market
2015-11-26 07:16:00,Hedge Funds Are Betting On TFS Financial Corporation (TFSL)
2015-11-27 11:10:00,"GOL Linhas October Traffic Falls 8.5%, Capacity Declines"
2015-11-30 08:34:00,"Interim Results for the Period Ended September 30, 2015"
2015-12-02 03:44:00,Do Hedge Funds Love Herbalife Ltd. (HLF)?
2015-12-02 11:57:00,"Airline Stock Roundup: GOL\'s October Traffic Disappoints; American Airlines, Lufthansa in Focus"
2015-12-03 09:30:00,"The Zacks Analyst Blog Highlights: Gol Linhas A\xc3\xa9reas Inteligentes, Deutsche Lufthansa Aktiengesellschaft, American Airlines, JetBlue Airways and Delta Air Lines"
2015-12-04 04:05:00,Aggressive Shakeout + 3 Buy Point Offers Rare Cushion
2015-12-07 06:51:00,GOL forecast a take-off reduction of 4 to 6% in the domestic market in the first semester of 2016
2015-12-08 01:09:00,GOL INTELLIGENT AIRLINES INC. Financials
2015-12-09 02:18:00,"Airline Stock Roundup: OPEC Verdict Boosts Carriers, Southwest\'s Q4 RASM Guidance Worries"
2015-12-16 03:34:00,"Airline Stock Roundup: JetBlue Tumbles on Weak Q4 PRASM View, IATA\'s Bullish Forecast in Focus"
2015-12-21 01:10:00,"GOL Linhas\' November Traffic Declines 11%, Capacity Down"
2015-12-23 04:12:00,"Airline Stock Roundup: Delta Q4 PRASM View Upbeat, US Aviation Treaties with Mexico & Cuba in Focus"
2015-12-24 01:20:00,GOL Linhas Sinks to 52-Week Low on Weak November Traffic
2015-12-24 10:21:00,"GOL Linhas A\xc3\xa9reas Inteligentes SA Earnings Analysis: Q3, 2015 By the Numbers"
2016-01-05 10:17:00,5 SMID-Cap Airliners Getting Killed By This Analyst Downgrade
2016-01-06 09:22:00,Golar LNG unwinds part of Total Return Swap
2016-01-11 03:17:00,"Baron Posts Losses From Shutterstock, Fossil"
2016-01-13 05:05:00,Airline Stock Roundup: Traffic Data Grab Spotlight; United Continental\'s Dim PRASM View in Focus
2016-01-20 11:31:00,Gol Gains as Bradesco Sees 50% Rally in Potential Delta Takeover
2016-01-22 09:31:00,Golar LNG and Schlumberger sign Memorandum of Understanding
2016-01-25 11:55:00,"Golar LNG Ltd.  Value Analysis (NORWEGIAN OTC MARKET:GOL) : January 25, 2016"
2016-01-27 02:02:00,GOL invites to its Conference Call about the Traffic Figures for 4Q15
2016-01-27 04:33:00,"Airline Stock Roundup: Earnings Beat at Alaska Air Group, United Continental Disappoints in Q4"
2016-03-02 03:27:00,"Airline Stock Roundup: Republic Airways Files for Bankruptcy, GOL Aims to Counter Woes"
2016-03-02 09:05:00,Gol Gains as Brazil Lets Foreigners Hold Bigger Airline Stakes
2016-03-03 08:00:00,GOL Linhas (GOL) Shows Strength: Stock Soars 22.4%
2016-03-03 09:30:00,"The Zacks Analyst Blog Highlights: Republic Airways Holdings, GOL Linhas, Delta Air Lines, Southwest Airlines and JetBlue Airways"
2016-03-04 04:10:00,Petrobras Jumps As Brazil Ex-President Lula Detained Over Kickbacks
2016-03-04 08:02:00,Golar GenPower Brasil Participa\xc3\xa7\xc3\xb5es S.A and ExxonMobil Titan LNG Ltd sign Framework Agreement for LNG Supply
2016-03-09 06:27:00,"Airline Stock Roundup: United Continental Management Issues, February Traffic and US Carriers\' Cuba Quest in Focus"
2016-03-09 11:18:00,UATP To Co-Host The 2016 Air Transport News Awards Ceremony
2016-03-10 04:45:00,"Petrobras, Gol Lead Brazil Stocks Rally As Ex-President Charged"
2016-03-11 08:51:00,Shares of Brazil\'s Gol seesaw on talk of Delta capital injection
2016-03-14 11:35:00,Is Brazil Investing Enthusiasm Overdone?
2016-03-18 11:50:00,"GOL Linhas February Traffic Falls 5%, Capacity Declines"
2016-03-21 03:24:00,"Obama In Cuba: Who Benefits As Travel, Tourism Expand?"
2016-03-22 09:21:00,GOL engages SkyWorks Capital
2016-03-22 09:46:00,"Airline Stock Roundup: February Airfares Pocket-Friendly; Spirit Airlines\' Labor Update, GOL\'s Traffic in Focus"
2016-03-23 05:54:00,UATP Announces the Official Launch of the Air Canada Program
2016-03-23 08:08:00,UATP Partners With Payment Technology Specialist Limonetik
2016-03-28 05:02:00,Brazil Airline Gol Jumps: Taubman Bank Hired Before Earnings
2016-03-28 06:07:00,GOL announces its 4Q15 earnings release schedule
2016-03-28 08:21:00,GOL engages PJT Partners
2016-03-28 08:55:00,Brazil\'s Gol Hires PJT to Help Evaluate Options for Its Debt
2016-03-29 08:00:00,GOL Linhas (GOL) Looks Good: Stock Moves 9.3% Higher
2016-03-29 09:23:00,GOL projects a 15 to 18% decline in departures in 2016
2016-03-29 09:43:00,Fourth Quarter of 2015 Earnings Release
2016-03-29 10:22:00,GOL announces its results for 4Q15 and 2015
2016-03-29 10:22:00,"Gol Linhas (GOL) Shares March Higher, Can It Continue?"
2016-03-29 10:59:00,Gol Sees Business Getting Worse After Posting Record Loss
2016-03-30 08:32:00,Brazil airline Gol slashes capacity after heavy quarterly loss
2016-03-30 10:16:00,"Airline Stock Roundup: Brussels Attacks in Focus, Virgin America Reportedly on Sale, American Airlines Says Yes to Profit Sharing"
2016-03-31 09:10:00,"GOL Linhas\' Q4 Loss Widens, Departures Likely to Decline"
2016-04-01 04:56:00,"Latin America Roundup: Troubles In Mexico, Argentina & Peru"
2016-04-05 08:13:00,Porter Airlines Taps Into Canada\'s Growing Corporate Travel Market As A UATP Merchant
2016-04-07 08:56:00,"GOL Linhas (GOL): Strong Industry, Solid Earnings Estimate Revisions"
2016-04-13 10:47:00,"Airline Stock Roundup: United Continental Scraps Newark Expansion Plan; Load factor Slips at American Airlines, JetBlue"
2016-04-15 11:11:00,Brazil\'s Long-Silent Business Class Pines for an End to Drama
2016-04-27 11:24:00,Gol bondholders hire White & Case to advise on debt restructuring
2016-04-28 05:59:00,GOL Files 2015 Form 20-F with the U.S. SEC
2016-04-29 08:38:00,Golar and Schlumberger reaffirms commitment to Framework Agreement
2016-05-02 05:01:00,Golar LNG Limited - Announcement of filing of Form 20-F Annual Report
2016-05-03 07:06:00,GOL Announces Private Exchange Offer
2016-05-03 07:09:00,Brazil\'s Gol Asks Bondholders to Exchange $780 Million in Debt
2016-05-04 05:17:00,GOL announces its air traffic results for the first quarter of 2016
2016-05-04 06:50:00,Gol Bondholders Said to Hire Houlihan Lokey and Oppose Debt Plan
2016-05-04 10:44:00,Shares in Brazil\'s Gol soar on plan to restructure bond debt
2016-05-05 01:23:00,Gol Finance -- Moody\'s downgrades Gol Linhas Aereas\'s ratings with planned debt exchange; senior unsecured to Caa3
2016-05-06 07:30:00,GOL Continues to Execute Comprehensive Restructuring Plan
2016-05-09 09:29:00,"Transportation Stocks to Report Q1 Earnings Data: ATSG, GOL"
2016-05-09 12:20:00,Brazil Tanks as Rousseff May Avoid Impeachment
2016-05-10 09:02:00,Organisational Changes at Golar LNG
2016-05-12 08:56:00,"GOL Linhas (GOL) Posts Q1 Profit, Revenues Up; Keeps View"
2016-05-13 04:30:00,"Deadline for GOL bondholders to receive the Early Acceptance Premium expires on Tuesday, May 17"
2016-05-13 05:47:00,GOL Will Pay Soliciting Dealer Fee for Participation in the Exchange Offer
2016-05-13 07:30:00,Decrease of 21.9% in the number of seats and departures in April
2016-05-13 08:30:00,GOL Exchange Offer provides Significant Premium to bondholders
2016-05-13 08:41:00,GOL announces its air traffic figures for April/2016 - Decrease of 21.9% in the number of seats and departures in April
2016-05-16 08:00:00,GOL Provides Collateral in Private Exchange Offer
2016-05-16 08:46:00,"GOL Linhas (GOL) April Traffic Tanks 18.4%, Capacity Down"
2016-05-17 08:30:00,Deadline for GOL Bondholders to Receive Early Acceptance Premium Expires Today
2016-05-18 10:26:00,"Airline Stock Roundup: Delta Air Lines Hikes Dividend, Busiest Summer in the Cards?"
2016-05-19 09:30:00,"The Zacks Analyst Blog Highlights: Delta Air Lines, JetBlue Airways, GOL Linhas Aereas Inteligentes, Alaska Air Group and Virgin America"
2016-05-23 08:00:00,GOL Announces Extension of the Early Participation Premium for its Private Exchange Offers
2016-05-23 08:35:00,Deadline for GOL bondholders to receive Early Acceptance Premium expires Today
2016-05-23 08:55:00,Brazil airline Gol extends deadline for bond exchange offer
2016-05-24 05:00:00,GOL is Paying Soliciting Dealer Fee for Participation in the Exchange Offer
2016-05-24 06:57:00,Completion of Sale of Golar Tundra
2016-05-25 11:08:00,"Airline Stock Roundup: Southwest Airlines to Hike Dividend, EgyptAir Tragedy Hits Industry"
2016-05-26 06:00:00,"Deadline for GOL Bondholders to Receive Early Acceptance Premium Expires Friday, May 27"
2016-05-26 06:42:00,"GOL - Deadline for GOL Bondholders to Receive Early Acceptance Premium Expires Friday, May 27"
2016-05-27 05:08:00,Golar LNG Limited - Q1 2016 results presentation
2016-05-31 01:09:00,Golar LNG Dividend Informationtim
2016-05-31 04:17:00,"Lufthansa, LATAM Airlines to Exit Venezuela, More to Follow?"
2016-05-31 08:59:00,Interim Results for the Period Ended 31 March 2016
2016-06-02 08:30:00,GOL Announces Extension of the Expiration Time for its Private Exchange Offers
2016-06-06 08:48:00,American Airlines Group (AAL) Stock Touches 52-Week Low
2017-03-02 09:09:00,UATP Partners With Trustly To Offer Airlines Secure Online Bank Payments
2017-03-06 04:37:00,Top Stock Picks for the Week of March 6th
2017-03-06 07:01:00,Bull of the Day: Gol Linhas Aereas Inteligentes S.A. (GOL)
2017-03-06 09:30:00,"GOL Linhas Aereas, Frontier Communications, Facebook and Comcast highlighted as Zacks Bull and Bear of the Day"
2017-03-07 11:45:00,10 Emerging Market Corporate Bond Picks: Embracing Risk
2017-03-08 04:45:00,Airline Stock Roundup: Delta Trims Q1 PRASM View; United Continental\'s Strategy Update and More
2017-03-10 08:16:00,GOL discloses its preliminary traffic figures for February 2017
2017-03-13 08:15:00,Blog Coverage Southwest Airlines Announced February Traffic Results
2017-03-14 02:09:00,These 3 Stocks Have Tripled Your Money Over the Past Year
2017-03-15 06:03:00,"Airline Stock Roundup: American Airlines, Southwest Trim Q1 Unit Revenue Views; Stella Wreaks Havoc"
2017-03-15 10:10:00,Copa Holdings (CPA) Traffic Increases 6.9% in February
2017-03-16 09:42:00,"GOL Linhas February Traffic Declines, Load Factor Increases"
2017-03-20 10:10:00,United Parcel to Invest Over $90M in Natural Gas Lineup
2017-03-21 10:44:00,Delta Air Lines to Connect Seattle & Chicago Starting June
2017-03-22 07:21:00,Alaska Airlines & Condor Airlines Ink Mileage Plan Pact
2017-03-22 08:11:00,"FedEx (FDX) Misses on Q3 Earnings, Strong Q4 Anticipated"
2017-03-24 10:54:00,"Delta Air Lines to Relocate to Terminals 2, 3 at LAX in May"
2017-03-27 05:17:00,Delta Air Lines to Fly Daily on New York-Rio de Janeiro Route
2017-03-28 07:30:00,GOL Announces Configuration of Boeing 737 MAX-8 Combining Operating Cost Reductions and Improved Customer Experience
2017-03-29 08:40:00,"United Parcel Adds Stations, Extends China-Europe Rail Route"
2017-03-31 09:58:00,JetBlue Airways (JBLU) Starts Flight Service to Atlanta
2017-04-03 05:34:00,GOL Announces Repayment of its 7.5% Senior Notes due 2017
2017-04-04 05:13:00,GOL Announces Investor Update
2017-04-04 08:18:00,Here\'s Why You Should Hold onto Spirit Airlines (SAVE) Now
2017-04-05 05:49:00,GOL Announces Material Fact
2017-04-06 07:11:00,Azul IPO: What Investors Need to Know
2017-04-06 07:35:00,New Strong Buy Stocks Going Up for April 6th
2017-04-06 08:15:00,GOL Linhas (GOL) Shows Strength: Stock Gains 5.4% in Session
2017-04-06 08:44:00,"Alaska Air Group (ALK) Expands Further, Adds New Routes"
2017-04-10 05:04:00,GOL discloses its preliminary traffic figures for March 2017
2017-04-11 10:06:00,Alaska Air Group (ALK) Reports Increased Traffic in March
2017-04-12 08:09:00,"Gol Linhas Aereas Inteligentes (GOL) Shares March Higher, Can It Continue?"
2017-04-13 11:13:00,GOL Linhas (GOL) March Traffic and Load Factor Increase
2017-04-17 05:30:00,GOL Confirms dates for ADS Ratio Change
2017-04-26 05:22:00,GOL Announces its 1Q17 Earnings Release Schedule
2017-05-01 04:30:00,GOL files 2016 Form 20-F with the U.S. SEC
2017-05-02 02:01:00,Ophir Energy & OneLNG: Execution of the Fortuna Umbrella Agreement
2017-05-09 07:39:00,"Transportation Stocks\' Q1 Earnings on May 10: CPA, GOL, RLGT"
2017-05-10 02:34:00,Gol says airline price competition subsided since April
2017-05-10 09:05:00,GOL Reports Net Revenues of R$2.6bn and EPS of R$0.46 for 1Q17
2017-05-10 10:24:00,Gol Linhas posts 1Q profit
2017-05-11 05:19:00,"Rallying Since Its April IPO, Airline Announces Q1 Results Monday"
2017-05-11 07:27:00,GOL discloses its preliminary traffic figures for April 2017
2017-05-11 10:16:00,"GOL Linhas (GOL) Q1 Earnings Beat Estimates, Decrease Y/Y"
2017-05-12 02:47:00,Patriarch of Brazil airline Gol\'s founding family convicted of homicide
2017-05-12 07:55:00,GOL Linhas (GOL) Reports 6.9% Rise in April Air Traffic
2017-05-17 05:20:00,"Airline Stock Roundup: GOL Linhas, Copa Holdings\' Q1 Earnings, Delta\'s Dividend Hike & More"
2017-05-18 01:15:00,Why Gol Linhas Aereas Inteligentes Stock Plummeted Today
2017-05-18 08:02:00,Regional Express Joins UATP Network To Accept Payment For Corporate Travel In Australia
2017-05-18 12:12:00,"Brazil Bonds: Take Some Profits, Invesco Says"
2017-05-22 04:55:00,"Why Zoe\'s Kitchen, GOL, and Sarepta Therapeutics Slumped Today"
2017-05-22 08:00:00,UATP Expands Its Network To Include Turkish Airlines As An Issuer
2017-05-23 01:13:00,IPO Stock News And Analysis: Find Today\'s Top New Issues
2017-05-23 04:31:00,Golar LNG Limited - Q1 2017 results presentation
2017-05-25 07:20:00,"Airline Stock Roundup: Southwest Airlines Hikes Dividend, Busiest Summer Likely"
2017-05-30 08:15:00,Post Earnings Coverage as Copa Holdings\' Q1 Adjusted EPS Surged 46.9% Y-o-Y
2017-05-31 05:16:00,"Airline Stock Roundup: British Airways\' IT Glitch, Ryanair\'s FY17 Results, Laptop Ban Update & More"
2017-05-31 07:59:00,Interim results for the period ended 31 March 2017
2017-05-31 08:37:00,Golar LNG dividend information
2017-05-31 09:30:00,"The Zacks Analyst Blog Highlights: SkyWest, Southwest Airlines, Gol Linhas Aereas Inteligentes and Hawaiian Holdings"
2017-06-06 07:20:00,GOL announces Material Fact - Corporate Reorganization of Controlled Companies
2017-06-12 07:44:00,GOL discloses its preliminary traffic figures for May 2017
2017-06-13 06:36:00,"GOL Linhas Traffic & Capacity Fall in May, Load Factor Rises"
2017-06-16 08:42:00,Is the Options Market Predicting a Spike in GOL Linhas (GOL) Stock?
2017-06-19 06:43:00,GOL Increases 2017 Guidance
2017-06-20 06:57:00,GOL Linhas Unveils Bullish 2017 View on Multiple Tailwinds
2017-06-21 07:55:00,Golar LNG and Delfin Midstream sign agreement to jointly develop the Delfin LNG Project in the US Gulf of Mexico
2017-06-27 12:20:00,"GOL Linhas A\xc3\xa9reas Inteligentes SA :GOL-US: Earnings Analysis: Q1, 2017 By the Numbers : June 27, 2017"
2017-06-28 02:51:00,"ETFs with exposure to GOL Linhas A\xc3\xa9reas Inteligentes SA : June 28, 2017"
2017-07-03 07:41:00,GOL announces Material Fact Corporate Reorganization of Controlled Companies
2017-07-05 04:28:00,"Why Movado Group, GOL Linhas, and Monogram Residential Trust Jumped Today"
2017-07-05 07:56:00,"Brazil airline Gol sees stronger Q2 margins, profitability"
2017-07-05 07:58:00,GOL announces Material Fact Investor Update
2017-07-05 08:13:00,2017 Annual General Meeting
