DateTime,News
2016-06-20 09:26:00,Oi files for Brazil\'s biggest ever bankruptcy protection
2016-06-21 01:39:00,Itau Unibanco (ITUB) Stock Lower as Brazil Markets Slide
2016-06-21 01:41:00,Oi Bankruptcy Filing Torpedoes Stock of Services Provider Contax
2016-06-21 03:31:00,Brazilian banks solid after Oi bankruptcy petition -central bank
2016-06-21 05:02:00,Oi rivals seen gaining while bankruptcy puts Brazil M&A hopes on hold
2016-06-21 06:54:00,[$$] Portugal Halts Trading of Pharol Over Oi Bankrutpcy Filing
2016-06-21 07:01:00,Brazil telecom watchdog says not intervening in Oi debt restructuring
2016-06-21 08:05:00,"Why Energy Transfer, Hertz, McKesson, and Two Other Stocks Are Trending Today"
2016-06-21 09:07:00,Billionaire Sawiris Expresses Interest in Brazil Carrier Oi
2016-06-21 10:02:00,Ibovespa Rises as Government Victory Offsets Oi Contagion Woes
2016-06-21 11:37:00,Brazil says banks solid after Oi bankruptcy petition
2016-06-21 11:44:00,EMERGING MARKETS-Brazil stocks fall after Oi files for bankruptcy protection
2016-06-21 12:14:00,Oi Bankruptcy Sends Shockwaves Through Brazils Financial System
2016-06-21 12:14:00,Oi Bankruptcy Causes Shockwaves in Brazils Financial System
2016-06-22 05:02:00,"Banco do Brasil to raise Oi-related provisions, source says"
2016-06-22 07:42:00,Brazil\'s Oi says U.S. tribunal approves bankruptcy protection request
2016-06-22 08:29:00,Brazil judge grants 180-day stay for Oi in record bankruptcy case
2016-06-23 05:53:00,Bankruptcy filing by Brazil\'s Oi rattles global supply chain
2016-06-23 06:01:00,"Bond group grows amid Brazil\'s Oi bankruptcy plan, sources say"
2016-06-23 08:03:00,"Brazil\'s Oi says bankruptcy protection recognized in England, Wales"
,[$$] Africas Richest Woman Draws Scrutiny Over Source of Wealth
,Bondholders Lose Almost $2 Billion in Single Day on Oi Debt Rout
,Brazil\'s Oi to continue evaluating consolidation options
,"Oi Shares, Bonds Nosedive After Telecom Italia Rejects Proposal"
,LetterOne says cannot proceed with proposed Oi/Tim tie-up
,"Brazil Should Scrap Telecom Rules and Start Over, Official Says"
,Shares of Brazil\'s Oi jump on report of possible capital injection
,Oi Jumps on Report LetterOne May Invest Without Tim Deal
,"Telecom Italias Tim Said to Cut 1,000 Brazil Jobs by March"
