DateTime,News
2018-09-27 08:30:00,INVESTOR ALERT: Kaskela Law LLC Announces Investigation of Netshoes (Cayman) Limited - NETS
2018-10-02 01:08:00,IMPORTANT INVESTOR ALERT: The Schall Law Firm Announces it is Investigating Claims Against Netshoes (Cayman) Limited and Encourages Investors with Losses to Contact the Firm
2018-11-05 10:30:00,NETSHOES CAYMAN (NETS) May Report Negative Earnings: Know the Trend Ahead of Next Week\'s Release
2018-11-08 01:19:00,Netshoes (Cayman) Ltd. Announces Date for Third Quarter 2018 Earnings Release and Conference Call
2018-11-13 05:09:00,Netshoes (Cayman) Ltd.: Third Quarter 2018 Results
2018-12-04 02:26:00,"ONGOING INVESTIGATION ALERT: The Schall Law Firm Announces it is Investigating Claims Against Netshoes (Cayman) Limited and Encourages Investors with Losses in Excess of $100,000 to Contact the Firm"
2019-04-11 09:07:00,Brazil\'s B2W and Magazine Luiza considering acquisition of Netshoes
2019-04-17 12:07:00,Those Who Purchased Netshoes (Cayman) (NYSE:NETS) Shares A Year Ago Have A 60% Loss To Show For It
2019-04-29 05:39:00,Brazil\'s Magazine Luiza agrees to buy retailer Netshoes for $62 million
2019-04-30 09:15:00,Netshoes (Cayman) Limited: Filing of 2018 Annual Report on Form 20-F
2019-05-23 06:52:00,Netshoes Announces Receipt of Unsolicited Proposal from Grupo SBF S.A.
2019-05-23 07:35:00,Brazil\'s SBF Group makes counteroffer for Netshoes
2019-05-26 06:48:00,Netshoes Announces Amendment to the Merger Agreement with Magazine Luiza
2019-05-29 07:58:00,Brazil retailer Grupo SBF again raises offer for Netshoes
,What Kind Of Shareholder Owns Most Netshoes (Cayman) Limited (NYSE:NETS) Stock?
