DateTime,News
2009-12-15 05:38:00,Latin American Markets: Brazil utility stocks contribute to session slip
2009-12-28 08:07:00,30 Brazil ADR Stocks
2010-01-05 03:16:00,"The Complete List of Utility ADRs, with 2009 Returns and Latest Yields"
2010-01-18 02:26:00,20 \'Babies with Bathwater\' and 7 \'Dogs with Fleas\' Stocks for the Week
2010-01-18 05:48:00,Electricity and Water: Scarcity Will Drive Prices Upwards
2010-01-20 10:36:00,What the Market Wants: A Week of Murk and Fog
2010-01-21 05:22:00,Latin American Markets: Brazil stocks down nearly 3% as Wall Street slumps
2010-01-29 03:51:00,"Latin American Markets: Brazil, Mexico stocks on track for monthly losses"
2010-01-29 06:13:00,"Latin American Markets: Brazil, Mexico stocks finish with monthly losses"
2010-03-03 10:58:00,"Global Resources & Infrastructure Conference Attendees Announced by Brean Murray, Carret & Co."
2010-03-15 04:06:00,UPDATE - Deals of the day -- mergers and acquisitions
2010-03-19 11:52:00,Video Webcast Alert: Companhia Energetica de Minas Gerais - CEMIG Announces Fourth Quarter 2009 Results Video Webcast and Conference Call
2010-03-23 07:07:00,Q4 2009 Companhia Energetica de Minas Gerais (CEMIG) Earnings Release - After Market Close
2010-03-24 03:48:00,CEMIG Depends on Sales Volume
2010-03-24 09:00:00,Video Webcast Alert: Companhia Energetica de Minas Gerais - CEMIG announces Video Webcast and Conference Call about Fourth Quarter 2009 Results
2010-04-07 10:03:00,BUY OR SELL-Time to sell Cemig as political risk mounts?
2010-04-11 02:45:00,Foreign Utility Stocks and Their Current Dividend Yields
2010-04-15 03:26:00,The Stock That I Let Get Away
2010-04-15 04:39:00,"[$$] Rob\'s Wrap: X, ADBE, MOS, CIG"
2010-04-26 11:33:00,Bullish on Brazil
2010-05-03 05:59:00,Brazil Utilities Pay Some Top Dividend Yields
2010-05-05 11:48:00,Video Webcast Alert: Companhia Energetica de Minas Gerais - CEMIG Announces Video Webcast and Conference Call About First Quarter 2010 Results
2010-05-06 07:07:00,Q1 2010 Companhia Energetica de Minas Gerais (CEMIG) Earnings Release - After Market Close
2010-05-07 06:40:00,Brazil\'s Cemig Q1 net doubles as revenue climbs
2010-05-11 04:31:00,Latin American Utilities For Growth And Income
2010-05-12 03:51:00,Brazilian Electric Utility Stocks Offer Solid Dividends and Growth Potential
2010-05-12 12:23:00,Companhia Energetica-Almost in line
2010-05-17 06:40:00,The 10 Most Profitable Brazilian Companies
2010-05-28 08:55:00,Video Webcast Alert: Companhia Energetica de Minas Gerais - CEMIG Announces Video Webcast About XV Annual Meeting Cemig - Apimec
2010-06-30 04:51:00,How Changing Operations Will Affect Polo Ralph Lauren Stock
2010-07-06 11:32:00,AES Corp. Adding Irish Assets
2010-07-07 01:04:00,ENERGY CO OF MINAS GERAIS Financials
2010-07-20 04:41:00,Cemig Files its 20F Form
2010-07-27 08:21:00,"A.M. Vitals: WellPoint, Aetna Test Home Monitoring for Heart Patients"
2010-08-10 08:00:00,Video Webcast Alert: Companhia Energetica de Minas Gerais - CEMIG Announces Video Webcast and Conference Call About Second Quarter 2010 Results
2010-08-13 07:07:00,Q2 2010 Companhia Energetica de Minas Gerais (CEMIG) Earnings Release - After Market Close
2010-08-16 09:39:00,"CIG Disappoints, Misses Estimate"
2010-08-19 08:36:00,CEMIG to Acquire Stake in Lightger
2010-08-24 09:40:00,"Latin American Markets: Mexico, Brazil stocks fall on U.S. home-data slide"
2010-08-27 10:54:00,Markets Rebound After Bernanke Dud: Here Are The 10 Trades To Watch Right Now
2010-09-13 08:57:00,What to Invest in During a Period of Economic Malaise
2010-09-28 04:06:00,The Smart Money\'s Top 7 Brazil Stock Picks
2010-10-04 10:13:00,21 Foreign Stocks Yielding More Than 5% Dividends
2010-10-18 05:40:00,Ameren Upgraded to Outperform
2010-10-28 07:00:00,Cemig CFO Bullish on Brazil\'s Growth Prospects
2010-10-28 07:30:00,[video] Cemig CFO Luiz Rollas: Good Results Next Quarter
2010-11-10 07:45:00,Earnings Preview: CIG
2010-11-10 12:00:00,Video Webcast Alert: Companhia Energetica de Minas Gerais - CEMIG Announces Video Webcast and Conference Call About Third Quarter 2010 Results
2010-11-12 07:07:00,Q3 2010 Companhia Energetica de Minas Gerais (CEMIG) Earnings Release - After Market Close
2010-11-13 08:42:00,Brazil\'s Cemig Q3 net falls 2.5 pct from year before
2010-11-15 09:35:00,"CIG 3Q Disappoints, Exceeds Estimate"
2010-11-17 04:01:00,Turned on by Utilities Stocks
2010-11-19 05:00:00,Cemig Increases Stake in Light S.A.
2010-11-30 01:35:00,Cemig Downgraded to Underperform
2010-12-01 04:20:00,Underperform Again on COPEL
2010-12-03 02:21:00,Cemig Declares Dividend Distribution
2010-12-03 10:59:00,Markets Make A Startling Comeback: Here Are The 10 Trades To Watch Right Now
2010-12-08 12:05:00,CEMIG Upgraded to Neutral
2010-12-20 05:20:00,CEMIG Announces Special Dividend
2010-12-27 01:35:00,CEMIG Issues Promissory Notes
2010-12-29 01:05:00,Petrobras Helps Lift Brazil Stocks
2011-01-20 08:21:00,A.M. Vitals: House Votes to Repeal Health-Care Law
2011-01-24 11:26:00,Emerging Markets ADRs: Winners and Losers
2011-01-27 06:01:00,Top Management Teams In the Utilities Sector
2011-03-07 10:22:00,Emerging-Market ADRs: Winners and Losers
2011-03-11 08:59:00,Top-Performing Emerging-Market Stocks
2011-03-21 03:03:00,11 Brazilian Electric Utility Stocks to Consider
2011-03-28 09:00:00,Video Webcast Alert: Companhia Energetica de Minas Gerais - CEMIG announces Video Webcast and Conference Call about Fourth Quarter 2010 Results
2011-03-28 10:53:00,"3 ETFs to Watch This Week: PGJ, BRAZ, CNDA"
2011-03-30 08:30:00,"ELP\'s FY10 Positive, Misses Estimate"
2011-03-30 11:11:00,Comp Energ Cemig ADS downgraded by Standpoint Research
2011-03-31 04:25:00,CIG FY10 Results Impressive
2011-04-03 03:49:00,March Madness Stocks Reaching 52-Week Highs During Final Four Weekend
2011-04-05 03:10:00,CIG\'s New Gas Pipeline Project
2011-04-08 06:30:00,Neutral on CEMIG
2011-04-21 12:15:00,[$$] Hunting for Dividends in Emerging Markets
2012-08-15 02:44:00,Net Income Declines at COPEL
2012-08-16 07:43:00,"Zacks Bull and Bear of the Day Highlights: Tenet Healthcare, Methanex, Companhia Paranaense de Energia, Cia Energetica de Minas Gerais and Enersis"
2012-08-16 08:00:00,Video Webcast Alert: Companhia Energetica de Minas Gerais - CEMIG announces Video Webcast and Conference Call about Second Quarter 2012 Results
2012-08-23 04:38:00,Utilities Sector Wrap
2012-08-28 11:48:00,Can AES Get Out Of Its Parents\' Basement?
2012-08-30 12:31:00,"Companhia Energetica Minas Gerais Among Utilities\' Biggest Movers on August 30, 2012"
2012-08-31 11:42:00,CIG Crosses Below Key Moving Average Level
2012-08-31 12:31:00,"Salesforce.com Among the NYSE\'s Biggest Movers on August 31, 2012"
2012-08-31 12:31:00,"Spectra and Other Big Movers In Utilities on August 31, 2012"
2012-08-31 12:32:00,"Zumiez, Companhia Energetica Minas Gerais Among Stocks Down on High Volume Friday"
2012-09-05 11:14:00,Copel Remains Neutral Rated
2012-09-05 12:32:00,"PSE&G and Other Utilities Stocks Making Big Moves on September 5, 2012"
2012-09-12 03:00:00,Brazil electricity stocks hit on plan to cut costs
2012-09-12 07:25:00,Brazil electricity stocks drop on price-cut plan
2012-09-12 10:24:00,"NYSE Volume Leaders for Wednesday, September 12th: BAC, AIG, NOK, C, CHK, S, AMD, CIG, JPM, ANR, GE, MS, F"
2012-09-12 12:31:00,"Exelon and Other Utilities Stocks Making Big Moves on September 12, 2012"
2012-09-12 12:32:00,"Companhia Energetica Minas Gerais and More Big Movers on the NYSE on September 12, 2012"
2012-09-13 01:04:00,Dole in NEGOTIATIONS with Itochu and 4 Hot Stocks Making Waves
2012-09-14 12:31:00,"Southern and Other Utilities Stocks Making Big Moves on September 14, 2012"
2012-09-16 09:11:00,U.S. Vs. Foreign Stocks: A Dividend Yield Comparison
2012-09-18 12:31:00,"Companhia Energetica Minas Gerais Among Utilities\' Biggest Movers on September 18, 2012"
2012-09-20 12:31:00,"Empresa Nacional de Electricidad and More Big Movers in Utilities on September 20, 2012"
2012-09-27 03:56:00,5 Dividend Monsters for Strong Income
2012-10-03 07:41:00,Comp Energ Cemig ADS downgraded by Barclays
2012-10-03 11:50:00,Brazilian utility stocks come under pressure
2012-10-03 12:31:00,"Sempra Energy and Other Big Movers In Utilities on October 3, 2012"
2012-10-14 08:43:00,Beaten Down Brazilian Electric Utilities Offer Attractive Investment Options
2012-10-16 12:30:00,"Kinder Morgan and Other Big Movers In Utilities on October 16, 2012"
2012-10-17 07:57:00,Emerging Markets Morning Roundup: Thailand Cuts Rates; Cemig Fights Electricity Cuts
2012-10-18 12:31:00,"Spectra and Other Utilities Stocks Making Big Moves on October 18, 2012"
2012-10-29 02:46:00,"2 Undervalued Insurers to Buy, 1 to Avoid"
2012-11-08 09:38:00,The Sun Should Eventually Shine on These Beaten-Down Stocks
2012-11-08 12:30:00,"PPL and Other Utilities Stocks Making Big Moves on November 8, 2012"
2012-11-09 12:32:00,"Utilities Stocks, Including Energy Transfer, Making Big Moves on November 9, 2012"
2012-11-12 01:25:00,Video Webcast Alert: Companhia Energetica de Minas Gerais - CEMIG announces Video Webcast and Conference Call about Third Quarter 2012 Results
2012-11-15 09:59:00,"ELP Beats Est, Net Declines Y/Y"
2012-11-16 08:09:00,CIG Posts Impressive 3Q
2012-11-23 03:39:00,Cemig Upgraded to Outperform
2012-11-23 12:30:00,"Edison and Other Big Movers In Utilities on November 23, 2012"
2012-11-27 01:00:00,Bull of the Day: CEMIG S.A. - ADR (CIG)
2012-11-27 06:52:00,"Zacks Bull and Bear of the Day Highlights: CEMIG, Health Management Associates, Jamba, Starbucks and Caribou Coffee"
2012-11-28 01:00:00,"National Grid plc Among Utilities\' Biggest Movers on November 28, 2012"
2012-11-28 10:11:00,"Equity Brief: Ratings Changes for November 28th: CIG, COL, CPNO, CTL, CYTK, DAL, DF, DPM"
2012-11-29 09:47:00,Protected Principal Retirement Strategy: Foreign Stocks - Proceed With Care
2012-11-30 06:32:00,Comp Energ Cemig ADS upgraded by Standpoint Research
2012-12-04 10:10:00,8 Illiquid Stocks With Increased Institutional Selling
2012-12-04 10:28:00,Brazil Economy Not What It Once Was
2012-12-05 10:34:00,Billionaire Howard Marks New Stock Picks
2012-12-06 12:30:00,"PPL and Other Big Movers In Utilities on December 6, 2012"
2012-12-07 05:17:00,Highly Rated Utilities 20% Cheaper Than Before
2012-12-11 03:39:00,Copel Rated Neutral yet Again
2012-12-13 09:34:00,Protected Principal Retirement Strategy: - Portfolio Reallocation Candidates
2012-12-18 02:54:00,Time To Buy Brazilian Dividend Payers
2012-12-21 08:35:00,Here\'s What This Annual 20% Gainer Has Been Buying
2012-12-21 12:30:00,"Utilities Stocks, Including Companhia Energetica Minas Gerais, Making Big Moves on December 21, 2012"
2012-12-24 12:32:00,"PG&E and More Big Movers in Utilities on December 24, 2012"
2012-12-26 03:28:00,Annaly Capital Shares Plunge and 4 Heavily Traded Shares Demanding Attention
2012-12-26 06:25:00,Annaly Capital Shares Plunge and 4 High Demand Stocks to Watch
2012-12-26 08:53:00,Companhia Energetica Minas Gerais and Bank of America Among Most Active Stocks in NYSE Pre-Market
2012-12-27 12:30:00,"FirstEnergy Among Utilities\' Biggest Movers on December 27, 2012"
2012-12-28 09:39:00,This Stock Has A 2.10% Yield And Sells For Less Than Book
2013-01-08 02:40:00,Lights Out For Brazil?
2013-01-11 11:21:00,Rain And Politics Crushing Brazil Power Cos
2013-03-05 06:12:00,Can Health Insurance Still Profit From Baby Boomers?
2013-03-08 10:22:00,Brazil Inflation Picture Slowly Worsens
2013-03-19 02:02:00,Cemig downgraded to Hold from Buy at Standpoint Research
2013-03-20 05:19:00,Emerging Markets Evening Roundup: Brazil Utilities Hammered; South Africa Keeps Rates Steady
2013-03-21 01:58:00,Cemig D Completes Debenture Issue
2013-03-23 09:15:00,3 Stocks Facing a Crisis of Confidence
2013-03-29 08:07:00,6 BRIC Stocks Being Sold Off By Institutional Investors
2013-04-01 09:00:00,Video Webcast Alert: Companhia Energetica de Minas Gerais - CEMIG announces Video Webcast and Conference Call about Fourth Quarter 2012 Results
2013-04-01 09:07:00,This Utility Has A 1.94% Yield And Sells For Less Than Book
2013-04-01 12:42:00,10 Bright M/Y Utilities Dogs Sniff 5.7% To 98.6% Gains For March
2013-04-03 07:20:00,Cia Energetica de Minas Gerais Management Discusses Q4 2012 Results - Earnings Call Transcript
2013-04-04 07:58:00,CEMIG Impresses with 2012 Results
2013-04-09 12:50:00,CEMIG Rated Neutral Again
2013-04-15 03:08:00,Finding Value In Brazilian Utilities
2013-05-02 01:10:00,CEMIG Files Form 20-F
2013-05-16 01:00:00,Video Webcast Alert: Companhia Energetica de Minas Gerais - CEMIG announces Video Webcast and Conference Call about First Quarter 2013 Results
2013-05-17 07:00:00,Cia Energetica de Minas Gerais Management Discusses Q1 2013 Results - Earnings Call Transcript
2013-05-20 12:10:00,CEMIG Earnings above Est. in 1Q13
2013-05-23 03:46:00,Video Webcast Alert: Companhia Energetica de Minas Gerais - CEMIG Announces Video Webcast about XVIII Annual Meeting Cemig
2013-05-23 12:28:00,Notable Two Hundred Day Moving Average Cross - CIG
2013-05-31 06:15:00,Cemig Concludes Capim Stake Purchase
2013-06-06 10:55:00,Should You Buy Brazil\'s Electric Utilities For Their High Yield?
2013-06-11 01:00:00,Cemig Remains at Neutral
2013-06-11 03:53:00,Shares of CIG Now Oversold
2013-06-11 04:42:00,Which Of Brazil\'s Electric Utilities Should You Buy?
2013-06-18 08:40:00,CEMIG Inks Deal with Petrobras
2013-06-19 11:10:00,CEMIG to Reward Shareholders
2013-07-01 11:38:00,3 Electricity Picks From Brazil
2013-07-02 01:15:00,CEMIG Not The Cheap Dividend Stock It Appears To Be
2013-07-03 07:40:00,"Kemper, Kosmos Energy, Companhia Energetica de Minas Gerais, Companhia Paranaense de Energia and CPFL Energia highlighted as Zacks Bull and Bear of the Day"
2013-07-05 03:56:00,CIG Stock Crowded With Sellers
2013-07-10 12:30:00,Update: CEMIG to Reward Shareholders
2013-07-11 08:41:00,"The Zacks Analyst Blog Highlights: AutoNation, Ford Motor, Toyota Motor, Honda Motor and Companhia Energetica de Minas Gerais"
2013-08-09 09:32:00,Look Beyond PBR For Exposure To Brazilian Power
2013-08-12 08:00:00,Video Webcast Alert: Companhia Energetica de Minas Gerais - CEMIG announces Video Webcast and Conference Call about Second Quarter 2013 Results
2013-08-14 01:40:00,Companhia Energ\xc3\xa9tica de Minas Gerais S.A. Management Discusses Q2 2013 Results - Earnings Call Transcript
2013-08-16 08:45:00,Cemig\'s Q2 Earnings Up Y/Y; Miss Estimates
2013-08-21 03:51:00,CIG Crosses Critical Technical Indicator
2013-08-23 12:40:00,Can E.On Maintain Its Fat Dividend Through A Difficult Restructuring?
2013-09-03 01:40:00,CEMIG Remains Underperform
2013-09-07 03:58:00,[$$] The Health-Care Reformer
2013-10-02 06:00:00,NiSource Maintained at Neutral
2013-10-09 09:56:00,Zacks #5 Rank Additions for Wednesday
2013-10-09 09:58:00,Your Investment Process Vs. The Legends
2013-10-14 04:39:00,"CEMIG: A High-Risk, High-Return Opportunity"
2013-10-29 05:45:00,[video] Isaly: Computer glitches will be solved
2013-11-12 08:00:00,Webcast Alert: Companhia Energetica de Minas Gerais - CEMIG announces Video Webcast and Conference Call about Third Quarter 2013 Results
2013-11-14 08:00:00,Companhia Energ\xc3\xa9tica de Minas Gerais S.A. Management Discusses Q3 2013 Results - Earnings Call Transcript
2013-11-15 08:10:00,CEMIG\'s Q3 Earnings Up Y/Y
2013-11-15 09:19:00,CEMIG: Q3 Earnings Results Scream Buy Unless The Government Screams Sell
2013-11-25 12:03:00,5 Stocks Advancing The Utilities Sector
2013-11-29 02:00:00,CEMIG Remains at Underperform
2013-12-05 12:06:00,Today\'s Stocks Driving Success For The Utilities Sector
2013-12-10 12:03:00,3 Stocks Improving Performance Of The Utilities Sector
2013-12-11 10:00:00,"Ex-Dividend Alert: 5 Stocks Going Ex-Dividend Thursday: GLAD, TCRD, CIG, DTE, AMT"
2013-12-30 11:10:00,Vale Is A Bargain Today
2014-01-03 12:03:00,4 Utilities Stocks Pushing Sector Growth
2014-01-13 07:03:00,Splits Calendar: Comp Energ Cemig ADS splits before market open today (17:13 ratio)
2014-03-06 12:02:00,3 Utilities Stocks Pushing The Sector Higher
2014-03-11 01:19:00,"Brazil\'s Industrial Production Rose In January, But Not Sustainable"
2014-03-14 05:02:00,Deal Or No Deal: 4 Undervalued Dividend Stocks Under 10 Dollars
2014-03-20 12:50:00,Think Like A Global Guru To Reduce Risk: 5 Stocks To Buy Now
2014-03-21 11:53:00,CEMIG Walking A Fine Line In A Challenging Market
2014-03-24 05:49:00,CEMIG: Headline Risks And 10-20% Dividend Rewards
2014-03-24 05:50:00,Companhia Energ\xc3\xa9tica de Minas Gerais S.A. Management Discusses 2013 Results - Earnings Call Transcript
2014-03-24 05:50:00,Companhia Energ\xc3\xa9tica De Minas Gerais S.A. Management Discusses Q4 2013 Results - Earnings Call Transcript
2014-03-24 08:00:00,Video Webcast Alert: Companhia Energetica de Minas Gerais - CEMIG announces Video Webcast and Conference Call about 2013 Results
2014-03-24 08:00:00,CEMIG\'s 2013 Earnings Up Y/Y
2014-03-27 06:38:00,Are These 6 Dividend Stocks Under 10 Dollars Undervalued?
2014-03-28 05:41:00,"Companhia Energetica Minas Gerais (CIG) Shares March Higher, Can It Continue?"
2014-04-04 09:50:00,Updated Research Report on CEMIG
2014-04-07 05:32:00,"Cemig: Brazilian Electric Utility For The Value, Growth Or Dividend Investor"
2014-04-08 03:52:00,Is Brazil Off Your Radar? 3 Great Picks
2014-04-10 07:50:00,"Movado Group, General Motors, Companhia Energetica Minas Gerais, Companhia Brasileira de Distribuicao and Banco Bradesco highlighted as Zacks Bull and Bear of the Day"
2014-04-24 04:46:00,Here\'s What This $69 Billion Pension Fund Has Been Buying
2014-04-25 06:06:00,Zacks Rank #1 Additions for Friday
2014-04-29 07:51:00,Moving Average Crossover: Great News for Companhia Energetica Minas (CIG)?
2014-05-01 01:03:00,3 Stocks Underperforming Today In The Utilities Sector
2014-05-05 05:53:00,Roundtable Top Picks for the Week of May 5th
2014-05-12 09:19:00,5 Global Dogs Chart 30% To 170% April Price Upsides
2014-05-14 12:28:00,Mid-Day Market Update: Fossil Drops On Downbeat Outlook; SunOpta Shares Gain
2014-05-19 03:47:00,CEMIG: 50% Increase In Net Income Q1 2014 Over 2013
2014-05-19 08:00:00,Video Webcast Alert: Companhia Energetica de Minas Gerais - CEMIG announces Video Webcast and Conference Call about 1Q2014 Results
2014-05-19 08:00:00,CEMIG Posts Solid Q1 Earnings
2014-05-23 01:03:00,3 Stocks Pushing The Utilities Sector Higher
2014-05-27 10:49:00,Political reform is driving emerging-market opportunity
2014-05-28 01:03:00,3 Stocks Pushing The Utilities Sector Downward
2014-06-03 12:35:00,4 Global Dividend Stocks Skipper 23% To 213% May Price Upsides
2014-06-13 05:27:00,Election Polls Trump World Cup For Brazilian Investors
2014-06-17 12:10:00,CEMIG Held in Balance
2014-06-24 05:06:00,Rallying Emerging Market Stocks Keep The EM Rally Alive
2014-06-27 11:01:00,5 Global Dividend Stocks Aim For 14.5% To 176% June Upsides
2014-06-30 11:20:00,CEMIG\'s Shareholders Rejoice Over $1.7B Extra Dividend
2014-07-07 10:00:00,"3 Stocks With Upcoming Ex-Dividend Dates: CIK, CSQ, CIG"
2014-07-10 12:44:00,Lumber Liquidators Falls On Weak Forecast; Zumiez Shares Spike Higher
2014-07-17 02:40:00,Why Petrobras (PBR) Stock Is Gaining Today
2014-07-18 05:05:00,Petrobras Talks with CEMIG to Sell Gasmig Interest
2014-07-29 01:22:00,Herbalife Falls On Downbeat Results; Windstream Shares Spike Higher
2014-07-29 03:26:00,Indices Remain Mixed; Merck Beats Expectations
2014-07-29 11:00:00,Markets Open Higher; Merck Posts Upbeat Profit
2014-08-14 08:50:00,"COPEL Q2 Earnings Fall on Higher Expenses, Revenues Up Y/Y"
2014-08-18 09:00:00,Video Webcast Alert: Companhia Energetica de Minas Gerais - CEMIG announces Video Webcast and Conference Call about 2Q2014 Results
2014-08-29 10:30:00,"CEMIG Long-term Growth Looks Good, Near-term Risks Prevail"
2014-09-01 03:59:00,Market Reduces Brazil Growth Forecast After Weak 2Q
2014-09-08 04:45:00,Petrobras Seeks Higher Output While Costs Steepen
2014-09-09 11:03:00,Markets Open Lower; Barnes & Noble Reports Narrower Loss
2014-09-12 03:59:00,Dow Falls Over 100 Points; Ulta Salon Shares Jump After Earnings Report
2014-09-24 03:54:00,Dow Jumps 170 Points; Bed Bath & Beyond Shares Rise On Upbeat Results
2014-09-24 11:40:00,"CEMIG Extraordinary Dividend\'s 2nd Half Due, Gains 1.6%"
2014-10-01 10:30:00,COPEL\'s Near-term Risks Overweigh Long-term Prospects
2014-10-07 11:17:00,Markets Tumble; SodaStream Issues Downbeat Revenue Forecast
2014-10-08 06:39:00,Companhia Energ (CIG) in Focus: Stock Rises 9%
2014-10-08 10:00:00,Mid-Morning Market Update: Markets Mostly Flat; Costco Posts Upbeat Earnings
2014-10-22 10:42:00,Markets Mostly Flat; Boeing Raises Earnings Forecast
2014-11-14 07:00:00,Video Webcast Alert: Companhia Energetica de Minas Gerais - CEMIG Announces Video Webcast and Conference Call About 3Q2014 Results
2014-11-14 09:10:00,"CEMIG Q3 Earnings Fall, High Costs Offset Revenue Growth"
2014-11-17 09:50:00,Companhia Energ (CIG): Moving Average Crossover Alert
2014-11-26 10:43:00,Mid-Morning Market Update: Markets Mixed; Deere Projects Drop In Equipment Sales
2014-12-23 05:35:00,Light Servicos De Eletricidade S.A. -- Moody\'s downgrades LIGHT SESA\'s ratings to Ba2/Aa3.br; changes outlook to negative
2014-12-29 10:58:00,Mid-Morning Market Update: Markets Edge Higher; Carl Icahn Discloses Stake In Manitowoc
2014-12-30 07:55:00,Cancellation of Cemig debentures issued for construction of Irap\xc3\xa9 Hydro Plant
2015-03-02 06:42:00,Absorption of Capim Branco by Cemig GT
2015-03-02 06:42:00,Vale and Cemig GT form the generation company ALIAN\xc3\x87A
2015-03-04 03:10:00,"CEMIG to Gain from Brazilian Electricity Demand, Runs Risks - Analyst Blog"
2015-03-15 05:14:00,Capital increase in wholly-owned subsidiary Cemig D
2015-03-19 04:48:00,Timetable for publication of 4Q 2014 Results
2015-03-30 09:10:00,CEMIG \'14 Earnings Improve Y/Y on Solid Revenue Growth - Analyst Blog
2015-04-01 07:45:00,Brazil\'s Vale sells 49% stake in Belo Monte dam
2015-04-02 05:49:00,2015-03-27 - Current report 6/2015
2015-04-09 05:59:00,"Cemig CEO on Challenges in Brazil, Energy Sources of the Future"
2015-04-11 11:56:00,Cemig prepares sale of stake in broadband unit: report
2015-04-22 08:57:00,Notification of preliminary agreement between FIP Coliseu and EPM
2015-04-23 05:17:00,2015-03-31 - Current report 7/2015
2015-04-29 08:57:00,Filing of the Form 20-F 2014
2015-04-29 09:15:00,Cemig Files Its 20-F
2015-05-04 09:53:00,Cemig consortium wins A5 Itaocara Plant new-build auction
2015-05-04 09:53:00,Presentation to the market of Cemig\'s new management
2015-05-04 09:53:00,Presentation to the market of Cemi\'s new management
2015-05-06 06:59:00,2015-04-29 - Current report 10/2015
2015-05-06 06:59:00,2015-04-28 - Current report 9/2015
2015-05-13 10:08:00,Howard Marks\' Top 5 New Buys of First Quarter
2015-05-19 09:20:00,"CEMIG Q1 Earnings Down Y/Y, Costs Offset Revenue Growth - Analyst Blog"
2015-05-27 08:00:00,IIROC Trading Halt - NFS; CIG
2015-06-01 12:33:00,Humana CEO advises associates to stay the course amid acquisition rumors
2015-06-10 03:39:00,Merger or acquisition: What should we be calling this potential Humana deal?
2015-06-15 02:56:00,Stocks Pare Losses; Oil Settles Under $60
2015-06-26 06:06:00,Lula Arrest Concerns Trigger Brazil Panic: 5 Biggest Losers - Analyst Blog
2015-06-26 10:10:00,Cemig upgraded by JP Morgan
2015-07-19 12:35:00,"Since Brazil Relaxed Energy Prices, Electric Power Companies Suffering"
