DateTime,News
2008-10-20 12:10:00,Today\'s 5-Star Movers
2008-10-24 01:00:00,"Brazil Investments Relying on China, U.S."
2008-10-30 02:40:00,5-Star Stocks on the Upswing
2008-11-12 07:07:00,Q3 2008 Companhia Paranaense de Energia (Copel) Earnings Release - Time Not Supplied
2008-11-13 09:28:00,COPEL Announces Results for the Third Quarter of 2008
2008-11-14 12:51:00,COPEL a Brazilian Utility Play
2008-11-20 01:51:00,Latin American Markets
2008-12-23 12:12:00,TSC Ratings\' Updates: Star Gas
2009-01-07 01:12:00,5-Star Stocks Poised to Pop: CPFL Energia
2009-01-07 12:16:00,[$$] Junk Bond Rally Leaves New-Issue Door Ajar
2009-03-09 01:14:00,Falling Industrials in Brazil
2009-03-10 10:54:00,Emerging Markets Will Outperform
2009-03-11 11:43:00,Brazilian Central Bank to Cut
2009-03-12 10:51:00,Aggressive Brazilian Rate Cut
2009-03-20 07:07:00,Q4 2008 Companhia Paranaense de Energia (Copel) Earnings Release - Time Not Supplied
2009-03-20 09:56:00,Brazilian Indexation Unsolved
2009-03-23 09:03:00,COPEL Announces 2008 Results
2009-03-24 10:37:00,COPEL ADRs at a Nice Price
2009-04-03 11:42:00,Concessions Renewals on Brazilian Generation Facilities Still Uncertain
2009-04-14 01:31:00,Brazil Outperforms Despite Crisis
2009-05-13 07:07:00,Q1 2009 Companhia Paranaense de Energia (Copel) Earnings Release - After Market Close
2009-05-14 07:48:00,COPEL Announces 1Q09 Results
2009-05-29 09:54:00,Brazilian Deflation & Utilities
2009-06-02 02:11:00,Brazilian Real Breaks Through $2 U.S.; Control Measures Considered
2009-06-02 11:58:00,Brazilian Real Passes $2.00 U.S.
2009-06-09 09:31:00,Brazil GDP Better than Expected
2009-06-16 05:42:00,Latin American Markets: Mexican stock declines accelerate; Brazil down
2009-06-23 01:14:00,"Latin American Markets: Mexico, Brazil down; region in \'correction\' mode"
2009-06-23 06:12:00,"Latin American Markets: Mexico, Brazil rise; region in \'correction\' mode"
2009-07-09 09:04:00,ENERGY CO OF PARANA Financials
2009-07-23 08:48:00,Another Cut in Brazil\'s Interest Rate
2009-08-06 09:01:00,Surviving the Economic Crisis
2009-08-12 07:07:00,Q2 2009 Companhia Paranaense de Energia (Copel) Earnings Release - After Market Close
2009-08-13 09:03:00,COPEL Announces First Half 2009 Results
2009-08-27 10:47:00,Positive on COPEL
2009-09-22 03:00:00,3 Stocks Hitting High Notes
2009-11-11 07:07:00,Q3 2009 Companhia Paranaense de Energia (Copel) Earnings Release - Time Not Supplied
2009-11-12 12:09:00,COPEL Announces 3rd Quarter 2009 Results
2009-11-16 09:43:00,"Lightning Round: Knight Capital, Potash, CPFL Energia and More"
2009-11-17 05:07:00,Cramer\'s \'Mad Money\' Follow-Up: Nov. 17
2009-11-17 06:39:00,Cramer\'s Lightning Round - What\'s Up with Potash? (11/16/09)
2009-12-07 02:45:00,2 Stocks Hitting High Notes
2009-12-07 08:59:00,International Equity Portfolio Manager Sees Increasing Profits And Investor Returns From Global Renewable Energy Producers
2010-01-05 03:16:00,"The Complete List of Utility ADRs, with 2009 Returns and Latest Yields"
2010-03-01 04:00:00,[$$] Picking Latin American Winners
2010-03-22 07:07:00,Q4 2009 Companhia Paranaense de Energia (Copel) Earnings Release - After Market Close
2010-03-23 09:34:00,Copel Announces Results for 2009
2010-03-23 09:52:00,COPEL: Well Positioned
2010-04-11 02:45:00,Foreign Utility Stocks and Their Current Dividend Yields
2010-04-15 03:26:00,The Stock That I Let Get Away
2010-04-26 11:33:00,Bullish on Brazil
2010-05-11 04:31:00,Latin American Utilities For Growth And Income
2010-05-12 07:07:00,Q1 2010 Companhia Paranaense de Energia (Copel) Earnings Release - After Market Close
2010-05-13 08:18:00,Companhia Paranaense Underperforms
2010-05-13 09:59:00,Copel - 1Q10 Results
2010-05-18 03:11:00,"Commodity Cycle Causes Independent Power Producers, Once Darlings Of The Utilities Space, To Fall From Favor, Says Industry Expert"
2010-05-19 08:26:00,Constellation Energy Spurs Capacity
2010-06-30 10:38:00,"DUK, CSCO to Manage Home Energy"
2010-07-07 04:00:00,"Rob\'s Wrap: LINE, FLIR, ELP, NILE"
2010-07-07 09:46:00,COPEL Upgraded to Outperform
2010-07-08 11:08:00,Brazil Stocks Crushing S&P Over Last Month; Soros\' Stake An Exception
2010-07-13 01:00:00,Copel - ADR (Elp)
2010-07-21 09:03:00,Electric Utilities Producing Powerful Dividends
2010-07-26 04:53:00,Korea Electric Sunk By Power Costs
2010-08-11 07:07:00,Q2 2010 Companhia Paranaense de Energia (Copel) Earnings Release - After Market Close
2010-08-12 10:23:00,Copel Announces 1H10 Results
2010-08-12 10:55:00,Brazil\'s Hot Economy Boosts Sales
2010-08-13 07:30:00,COPEL 2Q Misses Estimate
2010-08-19 05:29:00,14 Stocks Approaching 52-Week Highs That Analysts Think Are Undervalued
2010-08-19 09:35:00,ELP Downgraded to Neutral
2010-08-20 09:43:00,Earnings Scorecard: COPEL
2010-10-04 04:00:00,[$$] Southern Stars
2010-10-05 05:27:00,7 Electric Utility Stocks To Watch
2010-10-08 04:10:00,ELP Downgraded to Underperform
2010-10-11 08:35:00,"Zacks Bull and Bear of the Day Highlights: The Medicines, Companhia Paranaense de Energia, or COPEL, McDonald\'s, Abercrombie & Fitch and ExxonMobil Corporation"
2010-10-22 08:00:00,[video] 3 Buy Rated Brazilian Small Caps
2010-10-25 10:46:00,3 Buy Rated Brazilian Small Caps
2010-10-28 07:30:00,[video] Cemig CFO Luiz Rollas: Good Results Next Quarter
2010-11-05 04:31:00,Top Five Stocks in My Graham-Based Portfolio
2010-11-05 10:29:00,$158+ Billion Increase Over Past 6 Years In Alternative Energy Investments; ACORE Founding President Shares His Findings
2010-11-09 07:07:00,Q3 2010 Companhia Paranaense de Energia (Copel) Earnings Release - After Market Close
2010-11-10 11:00:00,Copel Announces 9M10 Results
2010-11-10 11:55:00,"ELP\'s 3Q Positive, Misses Estimate"
2010-11-19 05:00:00,Cemig Increases Stake in Light S.A.
2010-11-22 04:35:00,Emerging Market ADRs: Winners and Losers
2010-11-30 01:35:00,Cemig Downgraded to Underperform
2010-12-01 04:20:00,Underperform Again on COPEL
2010-12-01 11:18:00,Five Best and Worst Performing Brazil Stocks
2010-12-03 02:21:00,Cemig Declares Dividend Distribution
2010-12-06 06:05:00,ELP Upgraded to Neutral
2010-12-08 12:05:00,CEMIG Upgraded to Neutral
2010-12-20 05:20:00,CEMIG Announces Special Dividend
2010-12-27 01:35:00,CEMIG Issues Promissory Notes
2010-12-27 08:36:00,Metallurgical Coal China Import Share To Grow From 2% In 2008 To 20% In 2011 Coupled With Supply Constraints Indicate Significant Near Term Price Increase
2011-01-15 03:10:00,Top 20 Most Undervalued Utility Stocks by Analyst Target Price
2013-08-06 01:03:00,4 Stocks Improving Performance Of The Utilities Sector
2013-08-09 09:32:00,Look Beyond PBR For Exposure To Brazilian Power
2013-08-12 04:02:00,Is it Time to Buy These Beaten Down Brazilian Stocks?
2013-08-15 09:40:00,Copel announces 1H13 Results
2013-08-16 03:00:00,Companhia Paranaense de Energia Management Discusses Q2 2013 Results - Earnings Call Transcript
2013-08-16 08:10:00,Copel\'s Q2 Earnings Surpass Ests.
2013-08-26 11:43:00,Private Equity Eyes the Water Utility Space Due to Regulated Earnings and Safe Dividend Streams: Expert Analyst Timothy Winter Discusses Opportunities Within the Sector with The Wall Street Transcript
2013-08-30 02:10:00,COPEL Downgraded to Neutral
2013-09-03 01:03:00,4 Stocks Pushing The Utilities Sector Higher
2013-11-08 04:29:00,Copel announces 9M13 Results
2013-11-11 09:10:00,Copel\'s Q3 Earnings Surpass Ests
2013-11-13 08:50:00,Companhia Paranaense de Energia Management Discusses Q3 2013 Results - Earnings Call Transcript
2013-11-18 11:46:00,Companhia Paranaense De Energia (ELP) Shares Cross Above 200 DMA
2013-11-24 09:32:00,Why You Should Consider International Utilities
2013-11-29 01:40:00,COPEL Upgraded to Neutral
2013-12-09 12:17:00,"This Brazilian Company Offers Good Dividend And Cap Gains Upside , But Mind The Risks"
2013-12-24 12:03:00,4 Stocks Underperforming Today In The Utilities Sector
2014-03-18 11:53:00,Copel announces 2013 Results
2014-04-07 09:43:00,Can Companhia Paranaense de Energia (ELP) Continue to Rise?
2014-04-11 12:10:00,Is COPEL Worth Investing in?
2014-04-30 12:13:00,COPEL Filing of Form 20-F
2014-05-05 10:23:00,Mid-Morning Market Update: Markets Drop; Pfizer Posts Lower Revenue
2014-05-15 08:40:00,COPEL Posts Solid Q1 Earnings
2014-05-15 10:55:00,Copel Announced 1Q14 Results
2014-05-20 05:11:00,"COPEL Has Enjoyed A Good Run, But Brazilian Utilities Remain Tricky"
2014-05-20 11:11:00,Energy Company Of Parana Stock Upgraded (ELP)
2014-05-27 01:02:00,3 Stocks Pushing The Utilities Sector Lower
2014-05-29 06:59:00,Why Companhia Paranaense de Energia (ELP) Could Be a Top Value Stock Pick
2014-06-08 03:22:00,21 Best Mid Cap Investing Ideas For 2014
2014-06-17 12:10:00,CEMIG Held in Balance
2014-06-19 09:23:00,3 Top Ranked Utility Stocks Surging
2014-06-20 07:17:00,Cleco Corporation (CNL) in Focus: Stock Moves 5.9% Higher
2014-06-23 04:28:00,PG&E Corporation Hits 52-Week High
2014-06-26 12:10:00,COPEL: A Long-term Player with Strong Portfolio
2014-06-27 10:22:00,COPEL Or Companhia Paranaese De Energia: A Brazilian Utility Firing On All Cylinders
2014-07-07 01:02:00,3 Stocks Improving Performance Of The Utilities Sector
2014-07-23 09:45:00,Guru Roundup: 10 Great Stocks To Beat The Summertime Blues
2014-07-30 06:00:00,Passports And Payout Ratios: How One Fund Chases Dividend Growth Around The World
2014-08-12 01:04:00,"ELP, ENI And CPN, Pushing Utilities Sector Downward"
2014-08-14 08:16:00,Copel announced 2Q14 Results
2014-08-14 08:50:00,"COPEL Q2 Earnings Fall on Higher Expenses, Revenues Up Y/Y"
2014-08-18 03:01:00,"Wall Street Transcript Interview with Daniel J. Juhl, the Chairman and Principal Executive Officer of Juhl Energy, Inc. (JUHL)"
2014-08-28 08:55:00,COPEL Reaches a New 52-Week High on \'Stable\' Fitch Rating
2014-08-28 11:15:00,Markets Open Lower; Dollar General Profit Matches Street View
2014-09-02 10:40:00,"COPEL: Solid Long-term Prospects, Near-term Risks Prevail"
2014-09-04 01:03:00,3 Utilities Stocks Moving The Sector Upward
2014-09-09 03:58:00,"Apple Unveils Watch, Larger iPhones; Francesca\'s Shares Drop After Downbeat Results"
2014-09-09 06:00:00,Brazil Sells Off As Moody\'s Downgrades Debt
2014-09-17 09:16:00,Copel-Cia Paranaense Energia (ELP) Downgraded From Buy to Hold
2014-10-01 10:30:00,COPEL\'s Near-term Risks Overweigh Long-term Prospects
2014-10-06 01:03:00,3 Stocks Advancing The Utilities Sector
2014-10-07 11:17:00,Markets Tumble; SodaStream Issues Downbeat Revenue Forecast
2014-10-20 01:17:00,"EBR, CPL And ELP, Pushing Utilities Sector Downward"
2014-10-22 02:17:00,U.S. Stocks Fall; iRobot Shares Gain On Upbeat Results
2014-10-30 03:02:00,Mid-Afternoon Market Update: NASDAQ Climbs 0.55%; Terex Shares Slide After Weak Earnings
2014-10-30 12:49:00,Mid-Day Market Update: Dow Jumps More Than 150 Points; Visa Shares Gain On Upbeat Earnings
2014-11-14 06:36:00,Copel announced 3Q14 Results
2014-11-14 08:50:00,"COPEL Q3 Earnings Fall, Costs Offset Revenue Growth"
2014-11-17 04:19:00,IR 21 - Copel acquires Wind Power Projects - 11/17/2014
2014-11-19 12:16:00,3 Utilities Stocks Nudging The Sector Higher
2014-12-11 04:30:00,IR 25 - CAPEX 2015 - 12/11/2014
2014-12-23 03:03:00,IR 26 - Changes in Board of Executive Officers - 12/23/2014
2015-01-16 10:56:00,"5 Stocks Looking \'Toxic\' This Week: Pentair, Ambev and More"
2015-01-30 06:00:00,"5 Big Stocks That Look Toxic in February: P&G, Johnson Controls and More"
2015-03-02 04:08:00,IR 02/15 - Copel Distribui\xc3\xa7\xc3\xa3o\'s Extraordinary Tariff Revision
2015-03-18 06:06:00,Summary of the 148th Board of Directors\' Meeting - 03/18/2015
2015-03-20 11:23:00,Standardized Financial Statements 2014 (in portuguese) - 03/20/2015
2015-03-20 11:23:00,Press Release 4Q14 - 03/20/2015
2015-03-20 11:54:00,Annual and Extraordinary Shareholders\' Meeting - 03/20/2015
2015-03-23 08:46:00,COPEL records net income of R$ 270.9 million in the 4Q14
2015-03-23 09:00:00,COPEL Earnings in Q4 Improve Y/Y on Higher Revenues - Analyst Blog
2015-03-31 04:40:00,IR 03/15 - Evaluation Report of the Transmission Assets
2015-04-15 08:01:00,Summary of the 130th Extraordinary Board of Directors Meeting - 04/15/2015
2015-04-28 07:04:00,IR 04/15 - Report 20 F - 04/28/2015
2015-04-28 07:29:00,Copel - Filing of Form 20-F
2015-05-15 09:40:00,"COPEL Q1 Earnings Fall Y/Y, Revenues Offset by High Costs - Analyst Blog"
2015-05-15 10:16:00,Copel records net income of R$ 470.0 million in the 1Q15
2015-05-15 11:22:00,Paranaense de Energia upgraded by Credit Suisse
2015-07-19 12:35:00,"Since Brazil Relaxed Energy Prices, Electric Power Companies Suffering"
2015-08-13 07:31:00,Companhia Paranaense posts 2Q profit
2015-08-14 08:45:00,Copel records net income of R$ 302.0 million in the 2Q15
2015-08-14 10:50:00,COPEL Q2 Earnings Rise Y/Y; Higher Costs Hurt Sales
2015-08-31 03:00:00,COPEL: Near-Term Risks Overshadow Long-Term Prospects
2015-09-10 01:36:00,"Carmakers head to Frankfurt for IAA, with eye on China"
2015-09-14 08:42:00,Looking for a Top Value Stock? 3 Reasons Why COPEL (ELP) is an Excellent Choice
2015-09-16 11:41:00,"Companhia Paranaense de Energia Earnings Q2, 2015"
2015-09-16 12:00:00,September Rate Hike Improbable? 4 Utility Stocks to Buy
2015-09-17 09:30:00,"The Zacks Analyst Blog Highlights: Goldman Sachs, Brookfield Infrastructure Partners, Companhia Paranaense de Energia, TerraForm Power and IdaCorp"
2015-10-06 08:40:00,Looking for Value? Why It Might Be Time to Try COPEL (ELP)
2015-11-11 06:57:00,Companhia Paranaense posts 3Q profit
2015-11-12 07:40:00,Copel records net income of R$ 91.4 million in the 3Q15
2015-11-12 08:50:00,"Brazil Stocks Decline After Earnings Disappointment at Oi, Copel"
2015-11-12 08:50:00,"Brazil Stocks Fluctuate as Investors Weigh JBS, Copel Earnings"
2015-11-12 09:19:00,Paranaense de Energia posts 3Q profit
2015-11-13 10:20:00,COPEL Q3 Earnings Down Y/Y on Weak Sales & High Costs
2015-11-25 07:40:00,Hedge Funds Are Crazy About Steelcase Inc. (SCS)
2015-11-27 12:10:00,"COPEL Unit Buys Lot B1, Adds 260 MW Generation Capacity"
2015-12-01 10:53:00,"Should You Buy Dril-Quip, Inc. (DRQ)?"
2015-12-05 12:51:00,Is INC Research Holdings Inc (INCR) A Good Stock To Buy?
2015-12-14 02:17:00,"Companhia Paranaense de Energia Earnings Analysis: Q3, 2015 By the Numbers"
2015-12-22 03:10:00,"COPEL Shows Fundamental Strength, Runs Near-Term Risks"
2016-01-25 03:57:00,IR 04/16 - BNDES approves R$300 million in new financing for Copel - Html PDF
2016-01-27 09:43:00,Paranaense de Energia upgraded by Citigroup
2016-01-29 06:07:00,IR 05/16 - Copel institutes an Energy Commercialization Company - Html PDF
2016-03-18 06:01:00,Paranaense de Energia posts 4Q profit
2016-03-18 06:27:00,Companhia Paranaense posts 4Q profit
2016-03-18 08:24:00,Copel records net income of R$ 402.1 million in the 4Q15
2016-03-18 09:20:00,"COPEL Q4 Net Income Up Y/Y on Lower Costs, Sales Weak"
2016-03-22 02:23:00,Companhia Paranaense de Energia :ELP-US: Earnings Analysis: 2015 By the Numbers
2016-03-23 03:22:00,IR 07/16 - 4th Tariff Revision Cycle  Copel Distribui\xc3\xa7\xc3\xa3o - Html PDF
2016-03-23 10:43:00,"Companhia Paranaense de Energia :ELP-US: Earnings Analysis: Q4, 2015 By the Numbers"
2016-03-24 05:47:00,"ETFs with exposure to Companhia Paranaense de Energia : March 24, 2016"
2016-03-30 03:24:00,IR 08/16 - Fitch Assigns AA+(bra) Rating to Copel Telecom
2016-04-04 04:01:00,"ETFs with exposure to Companhia Paranaense de Energia : April 4, 2016"
2016-04-05 12:44:00,Latin American Funds Surging as Brazilian Stocks Are on a Tear
2016-04-28 09:43:00,Copel announces filing of Form 20-F
2016-05-13 09:12:00,Copel records net income of R$ 136.1 million in the 1Q16
2016-05-16 02:53:00,Rousseffs Is Not Brazils First Impeachment
2016-05-16 07:36:00,COPEL\'s (ELP) Q1 Net Income Down Y/Y on Weak Sales
2016-05-26 12:44:00,"Companhia Paranaense de Energia :ELP-US: Earnings Analysis: Q1, 2016 By the Numbers : May 26, 2016"
2016-06-10 07:26:00,"ETFs with exposure to Companhia Paranaense de Energia : June 10, 2016"
2016-06-24 02:16:00,5 Utility Stocks to Buy When the Markets Are Tanking (See: Brexit)
2016-06-24 12:55:00,"Companhia Paranaense de Energia : ELP-US: Dividend Analysis : May 03rd, 2016 (record date) : By the numbers : June 24, 2016"
2016-06-28 08:57:00,Research Report Initiated on Select Utilities Equities
2016-07-14 10:34:00,"Companhia Paranaense de Energia : ELP-US: Dividend Analysis : May 03rd, 2016 (record date) : By the numbers : July 14, 2016"
2016-08-05 11:48:00,Paranaense de Energia downgraded by Citigroup
2016-08-12 09:12:00,Copel records net income of R$996.6 million in the 2Q16
2016-08-12 09:44:00,Paranaense de Energia posts 2Q profit
2016-08-15 08:00:00,Watch Brazil for More Than Just the Olympics
2016-08-15 09:18:00,"COPEL\'s (ELP) Q2 Earnings Surge Y/Y, Revenues Decrease"
2016-10-10 11:42:00,"Companhia Paranaense de Energia : ELP-US: Dividend Analysis : May 03rd, 2016 (record date) : By the numbers : October 10, 2016"
2016-11-09 06:11:00,Utilities Sector Tanks Following Trump Victory
2016-11-10 06:10:00,Copel records EBITDA of R$427.7 million in the 3Q16
2016-11-10 07:35:00,Companhia Paranaense reports 3Q loss
2016-11-10 07:37:00,Paranaense de Energia reports 3Q loss
2016-11-11 06:31:00,"COPEL (ELP) Swings to Loss in Q3, Revenues Decrease Y/Y"
2016-11-23 07:19:00,"COPEL Offers Solid Growth Potential, Runs Near-Term Risks"
2016-11-28 05:00:00,Brazil Hedge Funds Odd Stock Pick: Companies With Tons of Debt
2016-11-29 06:36:00,Should You Follow Hedge Funds Into Regal Beloit Corp (RBC)?
2016-12-02 04:33:00,Hedge Funds Keep Buying IBERIABANK Corp (IBKC)
2017-01-11 10:52:00,Here Is Why These 5 Emerging-Market Picks Are Poised for Growth
2017-01-30 07:19:00,"COPEL\'s Long-Term Prospects Solid, Runs Near-Term Risks"
2017-03-28 09:24:00,Copel records EBITDA of R$254.3 million in the 4Q16
2017-03-29 05:50:00,Paranaense de Energia reports 4Q loss
2017-03-29 06:04:00,Companhia Paranaense reports 4Q loss
2017-03-29 08:49:00,"COPEL (ELP) Records Loss in Q4 on Weak Sales, High Costs"
2017-04-05 08:41:00,"Companhia Paranaense de Energia :ELP-US: Earnings Analysis: Q4, 2016 By the Numbers : April 5, 2017"
2017-04-07 04:24:00,"ETFs with exposure to Companhia Paranaense de Energia : April 7, 2017"
2017-04-28 03:51:00,"ETFs with exposure to Companhia Paranaense de Energia : April 28, 2017"
2017-05-09 01:34:00,"Companhia Paranaense de Energia : ELP-US: Dividend Analysis : May 03rd, 2017 (record date) : By the numbers : May 9, 2017"
2017-05-15 08:23:00,"Copel records EBITDA of R$1,006.1 million in the 1Q17"
2017-05-16 05:02:00,Paranaense de Energia posts 1Q profit
2017-05-16 05:02:00,Companhia Paranaense posts 1Q profit
2017-05-16 08:47:00,"COPEL (ELP) Q1 Earnings Up Y/Y on Sales Growth, Lower Costs"
2017-05-17 11:21:00,COPEL: Report 20 - F
2017-06-05 08:21:00,Brazil police arrest three for alleged fraud in Copel contracts
2017-06-08 12:49:00,Shares of Copel Plummet Following Unverified Report of Share Issuance
2017-06-13 08:15:00,Corporate News Blog - Georgia Power Enters into Agreement with Westinghouse and Toshiba
2017-06-20 08:32:00,COPEL (ELP) Increases Capital Expenditure Budget for 2017
2017-06-21 10:36:00,"Companhia Paranaense de Energia :ELP-US: Earnings Analysis: Q1, 2017 By the Numbers : June 21, 2017"
2017-06-22 03:40:00,"ETFs with exposure to Companhia Paranaense de Energia : June 22, 2017"
2017-07-03 03:09:00,"ETFs with exposure to Companhia Paranaense de Energia : July 3, 2017"
2017-07-13 03:55:00,"ETFs with exposure to Companhia Paranaense de Energia : July 13, 2017"
2017-08-11 01:37:00,Copel records EBITDA of R$ 707.2 million in the 2Q17
2017-08-11 05:32:00,"COPEL (ELP) Q2 Earnings Down Y/Y on Lower Sales, High Costs"
2017-08-11 12:00:00,Investor Network: Companhia Paranaense de Energia to Host Earnings Call
2017-08-21 07:20:00,Earnings Review and Free Research Report: Southern Co.s Q2 Top-line Surged 21.8%; Beat Estimates
2017-09-20 12:27:00,"Companhia Paranaense de Energia :ELP-US: Earnings Analysis: Q2, 2017 By the Numbers : September 20, 2017"
2017-09-28 10:12:00,"ETFs with exposure to Companhia Paranaense de Energia : September 28, 2017"
2017-10-09 11:29:00,"ETFs with exposure to Companhia Paranaense de Energia : October 9, 2017"
2017-10-27 10:53:00,"ETFs with exposure to Companhia Paranaense de Energia : October 27, 2017"
2017-11-07 10:12:00,"ETFs with exposure to Companhia Paranaense de Energia : November 7, 2017"
2017-11-20 12:20:00,"ETFs with exposure to Companhia Paranaense de Energia : November 20, 2017"
2017-11-29 06:53:00,Copel records EBITDA of R$643.7 million in the third quarter
2017-11-30 07:00:00,COPEL (ELP) Swings to Earnings in Q3 on Higher Revenues
2017-12-05 09:38:00,"Companhia Paranaense de Energia :ELP-US: Earnings Analysis: Q3, 2017 By the Numbers : December 5, 2017"
2017-12-07 01:38:00,"ETFs with exposure to Companhia Paranaense de Energia : December 7, 2017"
2017-12-11 07:40:00,Free Post Earnings Research Report: The Southern Reported Better Than Expected Earnings
2017-12-12 07:50:00,Free Post Earnings Research Report: Calpines Operating Revenue Grew 9.8%
2017-12-19 12:52:00,"ETFs with exposure to Companhia Paranaense de Energia : December 19, 2017"
2017-12-29 09:44:00,"Companhia Paranaense de Energia : ELP-US: Dividend Analysis : May 15th, 2017 (record date) : By the numbers : December 29, 2017"
2018-01-01 11:34:00,"ETFs with exposure to Companhia Paranaense de Energia : January 1, 2018"
2018-01-02 10:25:00,"Companhia Paranaense de Energia : ELP-US: Dividend Analysis : May 15th, 2017 (record date) : By the numbers : January 2, 2018"
2018-03-12 08:15:00,"Market Trends Toward New Normal in JA Solar Holdings, Co., WPP, DST, BT Group, Companhia Paranaense de Energia (COPEL), and Grupo Aval Acciones y Valores S.A  Emerging Consolidated Expectations, Analyst Ratings"
2018-04-13 07:30:00,"Report: Exploring Fundamental Drivers Behind Shire plc, Bank Of Montreal, Companhia Paranaense de Energia - COPEL, Pearson, Bar Harbor Bankshares, and Mellanox Technologies  New Horizons, Emerging Trends, and Upcoming Developments"
2018-04-13 10:30:00,"COPEL (ELP) Recovers From Loss in Q4, Earnings Grow on Sales"
2018-04-13 12:28:00,Copel records EBITDA of R$521.8 million in the fourth quarter
2018-04-23 07:10:00,Free Post Earnings Research Report: Ormats Q4 Earnings Beat Expectations
2018-05-09 05:50:00,Really Cheap Stocks Earning Money And Paying Dividends
2018-05-14 11:49:00,Report 20 - F
2018-05-16 01:10:00,Copel records EBITDA of R$767.8 million in the first quarter
2018-05-16 05:40:00,Paranaense de Energia: 1Q Earnings Snapshot
2018-05-16 07:59:00,"COPEL (ELP) Q1 Earnings Decline Y/Y, High Expenses a Drag"
2018-05-17 07:00:00,Companhia Paranaense de Energia Sponsored ADR Pfd Class B to Host Earnings Call
2018-06-15 08:00:00,Free Pre-Market Technical Recap on AES Corp. and Three Additional Electric Utilities Stocks
2018-06-17 04:13:00,Edited Transcript of CPLE6.SA earnings conference call or presentation 17-May-18 1:00pm GMT
2018-07-18 07:20:00,Free Technical Research on CMS Energy and Three More Electric Utilities Equities
2018-08-15 02:37:00,Paranaense de Energia: 2Q Earnings Snapshot
2018-08-15 02:41:00,Companhia Paranaense: 2Q Earnings Snapshot
2018-08-15 05:56:00,Copel records EBITDA of R$833.3 million in the second quarter
2018-09-04 04:12:00,Edited Transcript of CPLE6.SA earnings conference call or presentation 16-Aug-18 1:00pm GMT
2018-09-26 08:56:00,"Recent Analysis Shows Green Plains Partners LP, Companhia Paranaense de Energia (COPEL), China Yuchai International, AerCap Holdings N.V., Northwest Natural Gas, and Grifols, S.A Market Influences  Renewed Outlook, Key Drivers of Growth"
2018-11-08 08:37:00,Copel records EBITDA of R$785.6 million in the third quarter
2018-12-12 12:28:00,Edited Transcript of CPLE6.SA earnings conference call or presentation 9-Nov-18 12:00pm GMT
2018-12-24 10:45:00,Brazil\'s Copel says shareholders agreement ended
2019-03-29 10:44:00,Companhia Paranaense: 4Q Earnings Snapshot
2019-03-29 12:52:00,Copel records EBITDA of R$757 million in the fourth quarter
